date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-20,22600.0,1203500,0.49530214047896354,SMA_200 > SMA_100 > SMA_50 > SMA_5 > SMA_10 > SMA_20,-1.7220386154113758,49.03015266703826,0,0,422.2157144211258,1.868211125757194,downtrend,22585.0,22382.5,22382.5,22996.0,24549.25,25450.125,0.44474093840338735,0.29125126022180314,-0.4447903925275165,-0.22561610551892208,-0.1971725056153506,-0.06577171325495845
