date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-20,478.0,51251600,1.6946537575004688,SMA_5 > SMA_10 > SMA_20 > SMA_200 > SMA_50 > SMA_100,27.208856717053443,78.28238358987358,1,0,15.428070347569106,3.227629779826173,uptrend,459.2,448.2,418.7,375.76,370.66,385.49,0.9674582233949014,1.3568521031207537,1.453840562151676,0.6212510711225416,0.2705188551642035,0.05190895169870924
