Stock,Market Cap and Buy Analysis,Buy Analysis,Volume Analysis Result,Volume Analysis 5 Days,Volume Analysis 20 Days,Volume Analysis 50 Days,MA Analysis,MA5,MA5 Symbol,MA10,MA10 Symbol,MA20,MA20 Symbol,MA50,MA50 Symbol,MA100,MA100 Symbol,MA200,MA200 Symbol,3D Change%,5D Change%,20D Change%,Yesterday Closing Price,Current Price,Volatility in 3 Day,Volatility in 5 Days,Volatility in 20 Days,Market Cap Value,Volume Average in 5 Days,Volume Average in 20 Days,Volume Average in 50 Days,Volume Average in 100 Days
ABBA.JK,98397249536.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",25.6,<,27.2,<,28.0,<,30.04,<,31.22,<,31.5,<,-3.8461538461538463,-7.4074074074074066,-10.714285714285714,25.0,25.0,0.4714045207910317,0.8,1.8708286933869707,98397249536.0,1828480.0,1028855.0,1427874.0,1314407.0
ABDA.JK,2359066624000.0,-4,0.0,0.0,0.0,0.0,"['=', '=', '<', '<', '<', '<']",3800.0,=,3800.0,=,3930.0,<,4008.0,<,4151.7,<,4565.85,<,0.0,0.0,-6.403940886699508,3800.0,3800.0,0.0,0.0,130.0,2359066624000.0,0.0,110.0,44.0,41.0
ABMM.JK,9470904107008.0,-4,0.0,0.0,0.0,0.0,"['>', '<', '<', '<', '<', '<']",3428.0,>,3468.0,<,3497.5,<,3667.2,<,3911.9,<,3811.45,<,0.2915451895043732,0.2915451895043732,-3.0985915492957745,3450.0,3440.0,8.16496580927726,20.396078054371138,49.78704650810289,9470904107008.0,918680.0,1023515.0,2421550.0,5414842.0
ACES.JK,13610717806592.0,-4,0.0,0.0,0.0,0.0,"['<', '<', '>', '<', '<', '<']",806.0,<,810.5,<,791.0,>,837.5,<,814.8,<,835.15,<,0.0,-4.216867469879518,1.9230769230769231,810.0,795.0,7.0710678118654755,13.19090595827292,22.83637449333847,13610717806592.0,19527440.0,25047445.0,28510028.0,42849516.0
ACRO.JK,381607608320.0,6,0.0,0.0,0.0,0.0,"['>', '>', '>', '>', '>', '>']",91.6,>,81.4,>,76.55,>,75.46,>,76.88,>,84.23,>,35.80246913580247,57.14285714285714,59.42028985507246,109.0,110.0,13.4412301024373,15.704776343520464,11.757869705010343,381607608320.0,103281760.0,27014800.0,11671156.0,7965233.0
ACST.JK,1090067169280.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",87.6,<,90.1,<,94.5,<,100.9,<,109.35,<,112.84,<,-1.1494252873563218,-5.4945054945054945,-15.686274509803921,87.0,86.0,0.4714045207910317,1.7435595774162693,5.248809388804284,1090067169280.0,1352140.0,2375725.0,3034040.0,7414602.0
ADCP.JK,1111110057984.0,-3,0.0,0.0,0.0,0.0,"['=', '=', '=', '<', '<', '<']",50.0,=,50.0,=,50.0,=,50.08,<,50.21,<,50.13,<,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,1111110057984.0,25460.0,79490.0,2177086.0,5923219.0
ADES.JK,5353315500032.0,-4,0.0,0.0,0.0,0.0,"['>', '<', '<', '<', '<', '<']",9050.0,>,9192.5,<,9356.25,<,10111.0,<,10090.75,<,10012.75,<,-0.27472527472527475,0.2762430939226519,-6.923076923076923,9025.0,9075.0,31.18047822311618,35.35533905932738,227.88086251372667,5353315500032.0,69300.0,63385.0,72768.0,60639.0
ADHI.JK,1816043716608.0,-6,0.0,3.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",222.8,<,238.0,<,246.6,<,266.4,<,276.26,<,262.96,<,-1.8181818181818181,-8.47457627118644,-16.27906976744186,220.0,216.0,1.8856180831641267,6.881860213634101,14.887578715157144,1816043716608.0,6623240.0,6846460.0,15289858.0,42009130.0
ADMF.JK,9900000280576.0,-6,0.0,2.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",9955.0,<,10012.5,<,10083.75,<,10461.0,<,10877.75,<,11673.875,<,-1.0,-1.0,-2.4630541871921183,9950.0,9900.0,40.824829046386306,40.0,99.14478049801714,9900000280576.0,87920.0,75665.0,81514.0,71694.0
