Stock,Market Cap and Buy Analysis,Buy Analysis,Volume Analysis Result,Volume Analysis 5 Days,Volume Analysis 20 Days,Volume Analysis 50 Days,MA Analysis,MA5,MA5 Symbol,MA10,MA10 Symbol,MA20,MA20 Symbol,MA50,MA50 Symbol,MA100,MA100 Symbol,MA200,MA200 Symbol,3D Change%,5D Change%,20D Change%,Yesterday Closing Price,Current Price,Volatility in 3 Day,Volatility in 5 Days,Volatility in 20 Days,Market Cap Value,Volume Average in 5 Days,Volume Average in 20 Days,Volume Average in 50 Days,Volume Average in 100 Days
ABBA.JK,106269016064.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",27.4,<,27.8,<,28.2,<,32.64,<,30.96,<,33.495,<,-7.142857142857142,-7.142857142857142,-10.344827586206897,27.0,26.0,0.816496580927726,0.8,0.9273618495495703,106269016064.0,170640.0,478010.0,1316438.0,1221491.0
ABDA.JK,2520476286976.0,-1,0.0,0.0,0.0,0.0,"['=', '=', '=', '>', '<', '<']",4060.0,=,4060.0,=,4060.0,=,4059.2,>,4308.1,<,4694.05,<,0.0,0.0,0.0,4060.0,4060.0,0.0,0.0,0.0,2520476286976.0,0.0,0.0,4.0,27.0
ABMM.JK,9801260072960.0,-6,0.0,4.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",3558.0,<,3559.0,<,3569.0,<,3913.2,<,3959.8,<,3807.0,<,-1.4084507042253522,-1.6853932584269662,-7.161803713527852,3560.0,3500.0,26.246692913372705,38.157568056677825,76.47875521999558,9801260072960.0,1222960.0,3389725.0,3928060.0,5621646.0
ACES.JK,13268331528192.0,-6,0.0,4.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",780.0,<,797.0,<,827.25,<,868.7,<,816.3,<,837.125,<,-1.282051282051282,-2.5316455696202533,-14.444444444444443,775.0,770.0,4.08248290463863,7.0710678118654755,41.69757187175291,13268331528192.0,21308840.0,28501580.0,35729006.0,45030278.0
ACRO.JK,256717422592.0,-3,0.0,0.0,0.0,0.0,"['>', '=', '<', '<', '<', '<']",71.8,>,72.0,=,72.5,<,75.66,<,77.35,<,85.325,<,4.3478260869565215,-1.36986301369863,-5.263157894736842,74.0,72.0,2.0548046676563256,1.7204650534085253,1.3601470508735443,256717422592.0,2364660.0,1502640.0,1911262.0,3082899.0
ACST.JK,1305540034560.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",102.0,<,102.4,<,102.25,<,108.4,<,111.78,<,116.195,<,-1.9607843137254901,-1.9607843137254901,-5.660377358490567,103.0,100.0,1.247219128924647,1.0954451150103321,1.6085707942145413,1305540034560.0,1187240.0,2233815.0,3735400.0,7683961.0
ADCP.JK,1111110057984.0,-3,0.0,0.0,0.0,0.0,"['=', '=', '=', '<', '<', '<']",50.0,=,50.0,=,50.0,=,50.12,<,50.21,<,50.155,<,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,1111110057984.0,90320.0,1547325.0,2653976.0,5944087.0
ADES.JK,5751495983104.0,-4,0.0,1.0,0.0,0.0,"['>', '<', '<', '<', '<', '<']",9725.0,>,9785.0,<,10141.25,<,10502.0,<,10224.0,<,10037.875,<,0.0,-0.7633587786259541,-15.217391304347828,9650.0,9750.0,47.14045207910317,67.08203932499369,477.77315485489555,5751495983104.0,56480.0,68435.0,76080.0,55285.0
ADHI.JK,2152347729920.0,-6,0.0,5.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",259.6,<,259.6,<,267.2,<,279.04,<,276.9,<,267.15,<,-1.550387596899225,-3.787878787878788,-11.188811188811188,256.0,254.0,1.632993161855452,4.6303347611160905,9.173875952943773,2152347729920.0,6107800.0,14720620.0,22395500.0,46930566.0
ADMF.JK,10275000418304.0,-2,0.0,1.0,1.0,0.0,"['>', '>', '<', '<', '<', '<']",10160.0,>,10255.0,>,10423.75,<,10865.5,<,11174.5,<,11821.0,<,1.2315270935960592,1.7326732673267329,-5.517241379310345,10125.0,10275.0,65.61673228343176,60.41522986797286,230.1460134349496,10275000418304.0,86780.0,88305.0,71382.0,72733.0
ADMG.JK,470590259200.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",120.6,<,120.4,<,123.05,<,126.32,<,122.84,<,123.825,<,-0.8333333333333334,-1.6528925619834711,-6.299212598425196,121.0,119.0,0.816496580927726,1.019803902718557,3.3087006513131403,470590259200.0,113160.0,210070.0,214102.0,257846.0
ADMR.JK,51716191944704.0,-6,0.0,1.0,1.0,0.0,"['<', '<', '<', '<', '<', '<']",1263.0,<,1280.0,<,1323.5,<,1393.0,<,1351.0,<,1366.3,<,-3.543307086614173,-5.038759689922481,-11.870503597122301,1265.0,1225.0,20.138409955990955,21.118712081942874,49.87734956871706,51716191944704.0,15457940.0,15023100.0,33269374.0,31885292.0
ADRO.JK,84893954473984.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",3206.0,<,3473.0,<,3678.0,<,3737.2,<,3525.1,<,3104.0,<,-43.32425068119891,-44.53333333333334,-45.11873350923483,2760.0,2080.0,651.3746148637425,677.6606820526036,445.8093763033703,84893954473984.0,339688420.0,187379120.0,114456862.0,94146457.0
AEGS.JK,38231199744.0,3,0.0,0.0,0.0,0.0,"['=', '>', '>', '>', '>', '<']",35.0,=,34.3,>,34.9,>,33.9,>,33.23,>,46.05,<,0.0,6.0606060606060606,9.375,38.0,35.0,1.4142135623730951,1.6733200530681511,2.118962010041709,38231199744.0,27498460.0,10174065.0,4270914.0,2811746.0
AGAR.JK,247999348736.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",247.2,<,251.4,<,261.1,<,289.56,<,336.36,<,247.65,<,-9.67741935483871,-15.789473684210526,-22.22222222222222,248.0,224.0,11.313708498984761,13.422369388450013,16.093166251549135,247999348736.0,781720.0,453860.0,395596.0,382081.0
AGII.JK,4952649891840.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",1641.0,<,1660.5,<,1673.5,<,1713.2,<,1728.7,<,1700.4,<,-1.529051987767584,-4.166666666666666,-5.571847507331378,1615.0,1610.0,10.801234497346433,27.459060435491963,26.556543449779003,4952649891840.0,28060.0,26675.0,52798.0,53365.0
AGRO.JK,5888229769216.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",237.6,<,233.0,<,241.1,<,259.12,<,256.36,<,257.22,<,-2.5210084033613445,-2.5210084033613445,-11.450381679389313,238.0,232.0,2.8284271247461903,3.1999999999999997,10.667239567948215,5888229769216.0,15006300.0,16341875.0,33149700.0,34121733.0
