date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-20,244.0,89900,0.05654319201728372,SMA_10 > SMA_20 > SMA_50 > SMA_5 > SMA_100 > SMA_200,3.1625232538474504,52.39762025369026,0,0,17.99939843335629,7.376802636621431,uptrend,236.0,245.8,241.3,236.52,221.34,206.81,0.0,-0.8071025020177536,0.5835764902042628,0.33938571186153954,0.19918515165233686,0.16952436307273722
