date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,120.0,14208200,0.95,SMA_50 > SMA_100 > SMA_200 > SMA_20 > SMA_5 > SMA_10,-34.22,30.92,0,0,11.5,9.59,downtrend,123.6,-0.32,123.0,-0.65,131.95,-1.27,182.44,-0.64,174.91,-0.02,144.18,-0.04
