date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct
2025-07-04,4020.0,208500,0.26,SMA_100 > SMA_20 > SMA_50 > SMA_5 > SMA_10,-1.95,44.84,0,0,137.6,3.42,unknown,4018.0,0.1,4016.0,-0.25,4102.5,-0.21,4100.0,0.42,4651.85,-0.59
