date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-20,1990.0,935400,0.5700043874616098,SMA_5 > SMA_10 > SMA_200 > SMA_20 > SMA_100 > SMA_50,12.486575094680918,75.1007031442624,1,0,52.49305231528452,2.6378418248886693,uptrend,1935.0,1915.0,1839.5,1769.1,1804.3,1900.0,0.41515308770108117,1.0021097046413407,0.7807149705519878,0.23229461756373304,0.030492030492035305,0.0065793802223934605
