date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,69.0,11807500,0.55,SMA_5 > SMA_20 > SMA_10 > SMA_50 > SMA_100 > SMA_200,13.97,54.77,0,0,5.21,7.55,uptrend,66.0,3.45,63.5,0.47,64.0,-0.78,60.54,1.65,39.48,1.33,25.34,1.22
