Stock,Market Cap and Buy Analysis,Buy Analysis,Volume Analysis Result,Volume Analysis 5 Days,Volume Analysis 20 Days,Volume Analysis 50 Days,MA Analysis,MA5,MA5 Symbol,MA10,MA10 Symbol,MA20,MA20 Symbol,MA50,MA50 Symbol,MA100,MA100 Symbol,MA200,MA200 Symbol,3D Change%,5D Change%,20D Change%,Yesterday Closing Price,Current Price,Volatility in 3 Day,Volatility in 5 Days,Volatility in 20 Days,Market Cap Value,Volume Average in 5 Days,Volume Average in 20 Days,Volume Average in 50 Days,Volume Average in 100 Days
ABBA.JK,118.08B,2,0.0,0.0,0.0,0.0,"['<', '>', '>', '>', '>', '<']",30.6,<,29.3,>,28.25,>,26.0,>,26.92,>,42.14,<,-3.225806451612903,3.4482758620689653,20.0,34.0,30.0,1.699673171197595,1.8547236990991407,1.7853571071357126,118.08B,1497660.0,780805.0,731032.0,1095787.0
ABDA.JK,2.79T,-3,0.0,0.0,0.0,0.0,"['=', '=', '=', '<', '<', '<']",4500.0,=,4500.0,=,4500.0,=,4740.0,<,4870.0,<,5235.0,<,0.0,0.0,0.0,4500.0,4500.0,0.0,0.0,0.0,2.79T,0.0,5.0,20.0,11.0
ABMM.JK,12.53T,4,0.0,0.0,0.0,0.0,"['<', '>', '>', '>', '>', '>']",4696.0,<,4285.0,>,4054.5,>,3847.8,>,3791.4,>,3639.2,>,-3.6016949152542375,-2.1505376344086025,20.37037037037037,4790.0,4550.0,100.77477638553984,87.54427451295716,375.90524071898756,12.53T,39981720.0,12848260.0,6430766.0,4782869.0
ACES.JK,12.50T,0,0.0,1.0,1.0,0.0,"['>', '>', '>', '<', '<', '<']",724.0,>,725.0,>,728.25,>,778.6,<,827.8,<,812.775,<,2.097902097902098,0.0,-0.6802721088435374,715.0,730.0,7.0710678118654755,7.3484692283495345,9.65336728815391,12.50T,44472320.0,50678880.0,41782214.0,44844380.0
ACRO.JK,270.59B,-3,0.0,1.0,0.0,0.0,"['<', '<', '=', '<', '<', '>']",78.4,<,78.9,<,78.0,=,80.0,<,84.13,<,68.335,>,0.0,-1.2658227848101267,4.0,78.0,78.0,0.0,0.4898979485566356,1.4142135623730951,270.59B,2669820.0,1912300.0,2475974.0,6781219.0
ACST.JK,1.55T,0,0.0,0.0,0.0,0.0,"['<', '<', '>', '>', '>', '<']",123.8,<,124.0,<,119.45,>,110.68,>,111.84,>,128.195,<,0.0,-1.6129032258064515,20.792079207920793,127.0,122.0,2.357022603955158,1.8330302779823362,9.09106704408234,1.55T,12136580.0,22943820.0,13983920.0,10518348.0
ADCP.JK,1.13T,6,0.0,0.0,0.0,0.0,"['>', '>', '>', '>', '>', '>']",50.6,>,50.4,>,50.35,>,50.14,>,50.07,>,50.785,>,2.0,0.0,2.0,51.0,51.0,0.4714045207910317,0.4898979485566356,0.7262919523166975,1.13T,19758000.0,20120365.0,8218576.0,4220413.0
ADES.JK,5.88T,4,0.0,1.0,0.0,0.0,"['>', '>', '>', '<', '>', '>']",9925.0,>,9880.0,>,9882.5,>,10029.0,<,9908.25,>,9807.5,>,1.5267175572519083,0.5037783375314862,1.7857142857142856,10000.0,9975.0,77.28015412913086,61.237243569579455,74.20411039827916,5.88T,15100.0,13340.0,30864.0,35126.0
ADHI.JK,2.59T,6,0.0,0.0,0.0,0.0,"['>', '>', '>', '>', '>', '>']",305.6,>,301.2,>,289.3,>,259.02,>,246.7,>,289.55,>,1.3157894736842104,4.054054054054054,29.411764705882355,318.0,308.0,5.887840577551898,7.310266752998826,23.45442388974839,2.59T,119881840.0,117647880.0,80547440.0,49611840.0
ADMF.JK,11.25T,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",11325.0,<,11375.0,<,11381.25,<,11643.5,<,12012.0,<,11789.0,<,-1.098901098901099,-0.4424778761061947,0.4464285714285714,11350.0,11250.0,54.00617248673217,44.721359549995796,122.69754480021187,11.25T,76140.0,67320.0,67478.0,133327.0
