date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,304.0,161400,0.82,SMA_200 > SMA_100 > SMA_50 > SMA_20 > SMA_10 > SMA_5,-10.87,20.85,0,1,9.67,3.18,downtrend,316.0,-1.0,318.0,-0.81,325.6,-0.55,341.08,-0.26,355.3,-0.24,400.27,-0.2
