date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,90.0,54900,0.06,SMA_200 > SMA_100 > SMA_50 > SMA_20 > SMA_10 > SMA_5,-5.98,39.37,0,0,3.46,3.85,downtrend,90.8,-0.22,91.4,-0.44,92.2,-0.11,95.72,-0.06,104.14,-0.32,121.15,-0.31
