date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2023-03-16,4730.0,155984500,1.3858563482015105,0,0.5185311118667042,46.398555854731285,0,0,79.62319788391022,1.6833657057909137,uptrend,4758.0,4783.0,4785.5,4705.6,4740.0,4551.9,-0.33514872224549297,-0.10442773600668476,-0.14606155451225566,-0.016998130205658768,0.042211903756861346,0.03626174386022196
2023-03-17,4900.0,267753300,2.2175785012078926,0,4.0163029634032394,59.39531431247235,0,0,86.07868479397116,1.7567078529381872,uptrend,4774.0,4797.0,4786.5,4710.8,4743.0,4554.05,0.33627574611181377,0.2927033242734689,0.020896458050367883,0.11050663039782194,0.06329113924050667,0.047233023572590405
2023-03-20,4880.0,113829400,0.9329426804798316,0,3.477523324851569,57.625059825155056,0,0,85.64449295773099,1.7550101015928483,uptrend,4784.0,4806.0,4786.5,4716.0,4745.5,4556.0,0.20946795140344143,0.18761726078799779,0.0,0.11038464804278281,0.052709255745297945,0.042819029215745985
2023-03-21,4900.0,214639300,1.6539067162439614,0,3.7651941891491294,58.94288156530815,0,0,85.24131483306685,1.7396186700625889,uptrend,4822.0,4812.0,4790.5,4722.2,4748.0,4558.5,0.7943143812709108,0.12484394506866447,0.08356836937220002,0.1314673452077919,0.05268148772521464,0.05487269534678596
2023-03-24,4770.0,266103900,1.932266378731004,0,0.8669909071685346,48.405348288409066,0,0,92.00979322192848,1.9289264826400099,uptrend,4836.0,4805.0,4791.0,4729.0,4749.1,4560.65,0.2903359601824862,-0.14546965918537103,0.010437323870160498,0.1440006776502578,0.023167649536648405,0.047164637490393346
2023-03-27,4740.0,144925200,1.0501446741217355,0,0.08023309826443524,46.34621502833345,0,0,90.43766494550889,1.9079676148841536,uptrend,4838.0,4798.0,4788.0,4736.2,4750.4,4562.55,0.041356492969391034,-0.14568158168574152,-0.06261740763932044,0.1522520617466716,0.027373607630898356,0.04166072818567734
2023-03-28,4770.0,105217100,0.7465097737332637,0,0.5989539395984401,48.696511686293235,0,0,86.83497418978652,1.8204397104777048,uptrend,4812.0,4793.0,4788.5,4741.6,4751.6,4564.15,-0.5374121537825571,-0.10421008753647154,0.010442773600671806,0.11401545542841784,0.025261030650058913,0.03506810884263967
2023-03-29,4810.0,141800500,0.9878851432212439,0,1.3015458489532914,51.732502948718896,0,0,84.20390433186876,1.750600921660473,uptrend,4798.0,4791.0,4788.5,4748.2,4753.2,4566.05,-0.29093931837074205,-0.041727519298973004,0.0,0.13919352117428563,0.03367286808653169,0.04162878082447641
2023-03-30,4750.0,98847200,0.7331488999358393,0,-0.05891264096953758,47.21869056482222,0,0,83.18933963900731,1.7513545187159436,uptrend,4768.0,4795.0,4792.5,4752.8,4753.8,4567.95,-0.6252605252188403,0.08348987685242726,0.08353346559464292,0.09687881723601244,0.012623074981066296,0.04161145848160519
2023-03-31,4730.0,161561800,1.1782107389036862,0,-0.5508599301963715,45.78464390603167,0,0,80.10438653171711,1.69353882730903,uptrend,4760.0,4798.0,4793.0,4756.2,4754.9,4569.6,-0.1677852348993314,0.06256517205422973,0.010432968179441282,0.07153677832014704,0.023139383230241783,0.0361212360030283
2023-04-03,4800.0,133511700,0.9480251189729393,0,0.8360993235578376,51.35335818599433,0,0,79.38264457664964,1.6538050953468675,uptrend,4772.0,4805.0,4794.0,4760.2,4756.4,4571.7,0.25210084033613356,0.14589412255106016,0.020863759649492053,0.08410075270173234,0.031546404761395586,0.045955882352921584
2023-04-04,4820.0,88097800,0.6248184585769238,0,1.1669884980270415,52.84371029726161,0,0,77.99816985725671,1.61821929164433,uptrend,4782.0,4797.0,4797.0,4764.4,4759.3,4574.2,0.2095557418273275,-0.16649323621228396,0.06257822277846437,0.08823158690811628,0.060970481877054006,0.05468425312247227
2023-04-05,4830.0,119316500,0.8340972924877451,0,1.3003355704697988,53.60899752794452,0,0,78.1411577348355,1.6178293526881056,uptrend,4786.0,4792.0,4799.0,4768.0,4761.1,4576.8,0.08364700961940308,-0.10423181154888272,0.04169272461955753,0.07556040634708605,0.03782068791629012,0.056840540422387065
2023-04-06,4840.0,88012300,0.6204533907586091,0,1.416478082306604,54.40585130301494,0,0,75.4167891440364,1.5581981228106696,uptrend,4804.0,4786.0,4799.0,4772.4,4763.7,4579.3,0.3760969494358557,-0.12520868113522488,0.0,0.09228187919463338,0.0546092289596789,0.05462331760182071
2023-04-10,4860.0,58886800,0.4251520448783957,0,1.7076845806127652,56.032491182455765,0,0,72.88701833467977,1.4997328875448512,uptrend,4830.0,4795.0,4800.0,4778.4,4766.5,4582.2,0.5412156536219737,0.18804847471791675,0.020837674515528093,0.12572290671359898,0.05877784075403181,0.06332845631427109
2023-04-11,4880.0,67275600,0.4878793962735774,1,2.002424647799009,57.659258529986054,0,0,71.96651697227963,1.474723708448353,uptrend,4846.0,4809.0,4803.5,4784.2,4770.1,4585.1,0.3312629399585987,0.29197080291971655,0.07291666666666696,0.12137954126905104,0.0755271163327409,0.06328837676226051
2023-04-12,4930.0,194839900,1.3781400242334632,1,2.9227557411273484,61.49488818924495,0,0,71.82605146678087,1.4569178796507276,uptrend,4868.0,4825.0,4809.0,4790.0,4772.7,4588.85,0.4539826661163815,0.33270950301518276,0.1144998438638467,0.12123238995025432,0.05450619483866603,0.08178665677955888
2023-04-13,4980.0,141279800,0.9872497989405078,1,3.80622837370243,64.91746971088727,0,0,71.69561921270513,1.4396710685282155,uptrend,4898.0,4842.0,4816.5,4797.4,4776.4,4593.0,0.6162695152013065,0.35233160621761517,0.1559575795383683,0.15448851774528816,0.0775242525195452,0.09043660176295543
2023-04-14,5075.0,190097200,1.3294714451413607,1,5.568614398934949,70.31621643059906,1,0,75.14593228448169,1.480708025309984,uptrend,4945.0,4874.5,4834.75,4807.3,4781.25,4597.675,0.9595753368721871,0.6712102437009593,0.3789058444928939,0.20636177929713728,0.1015409094715869,0.10178532549531827
2023-04-17,4990.0,121231300,0.8438732538656836,1,3.666770541186247,61.23613360450654,0,0,77.99265152837216,1.5629789885445322,uptrend,4971.0,4900.5,4849.25,4813.5,4785.25,4602.425,0.5257836198179877,0.5333880397989432,0.29991209473085867,0.12897052399476472,0.08366013071894329,0.10331308759319313
2023-04-18,4950.0,95747700,0.6807577303496871,1,2.6864433150088165,57.474835120805125,0,0,77.77889069645545,1.5712907211405143,uptrend,4985.0,4915.5,4860.25,4820.5,4788.05,4606.725,0.281633474150067,0.3060912151821249,0.22683920193844465,0.14542432741249112,0.058513139334426256,0.0934290075340849
2023-04-26,5025.0,273336000,1.9395456611308552,1,4.1234977206796515,62.16712984364128,0,0,87.93754173439422,1.7500008305352082,uptrend,5004.0,4936.0,4866.5,4826.0,4791.1,4611.45,0.3811434302908756,0.4170481131115844,0.12859420811686118,0.11409604812779861,0.06370025375674881,0.10256744216334823
2023-04-27,5150.0,125947200,0.8898740328631181,1,6.532621736792027,68.42126710990945,0,0,93.08486035762242,1.8074730166528625,uptrend,5038.0,4968.0,4880.0,4834.2,4795.1,4616.95,0.6794564348521215,0.6482982171799101,0.2774067605054942,0.16991297140489525,0.08348813424892132,0.11926834292901312
2023-04-28,5100.0,251912000,1.756740665580524,1,5.3457820375113645,63.87286169371373,0,0,98.93594194609004,1.939920430315491,uptrend,5043.0,4994.0,4890.0,4841.2,4797.9,4621.45,0.099245732433495,0.523349436392917,0.2049180327868827,0.1448016217781678,0.05839294279574858,0.09746694246202114
2023-05-02,5150.0,84246100,0.6272768925028825,1,6.220608860655069,66.28641904519334,0,0,100.79766043330177,1.957236124918481,uptrend,5075.0,5023.0,4909.0,4848.4,4800.9,4626.6,0.6345429307951678,0.5806968362034537,0.38854805725971886,0.14872345699412648,0.06252735571812273,0.11143688669141838
2023-05-03,5100.0,183524700,1.3471239215100204,1,5.0636562152362945,61.83744108456374,0,0,106.09782769004894,2.080349562549979,uptrend,5105.0,5045.0,4927.0,4854.2,4802.1,4631.55,0.5911330049261032,0.4379852677682594,0.36667345691587805,0.11962709347415057,0.024995313378761708,0.10699001426532906
2023-05-04,5150.0,140482000,1.018002437069515,1,5.967078189300412,64.40990630063627,0,0,105.66226855827863,2.0516945351122065,uptrend,5130.0,5067.0,4946.0,4860.0,4804.2,4637.0,0.48971596474045587,0.4360753221010816,0.38563020093362876,0.11948415804869938,0.04373086774533963,0.11767118999039816
2023-05-05,5225.0,182599600,1.3039320994081163,1,7.322583958097977,67.90475704780681,0,0,107.0435351223769,2.048680098035921,uptrend,5145.0,5091.5,4966.75,4868.5,4807.55,4642.775,0.29239766081872176,0.4835208209986286,0.41953093408815256,0.17489711934155494,0.0697306523458785,0.12454172956652965
2023-05-08,5100.0,107804200,0.7673688197451822,1,4.656173688206678,57.72979196861831,0,0,113.6832827589127,2.2290839756649548,uptrend,5145.0,5094.0,4984.25,4873.1,4809.65,4647.725,0.0,0.04910144358243329,0.3523430814919237,0.09448495429804638,0.04368129296625778,0.10661727092096118
2023-05-09,5125.0,102987300,0.7486893503653782,1,5.059243163461937,59.05135223101859,0,0,112.70590539913293,2.199139617544057,uptrend,5140.0,5107.5,5004.0,4878.2,4812.3,4652.65,-0.09718172983479434,0.26501766784452485,0.3962481817725738,0.10465617368820013,0.05509756427184431,0.10596582198816318
2023-05-10,5150.0,108369600,0.7950833046710014,1,5.450673655759855,60.385165743764,0,0,111.79834071064433,2.170841567196977,uptrend,5150.0,5127.5,5021.5,4883.8,4816.2,4657.85,0.1945525291828787,0.39158100832110687,0.34972022382093737,0.11479644131031641,0.08104232903185515,0.11176426337680123
2023-05-11,5150.0,85618800,0.628737587821266,1,5.334206005072408,60.385165743764,0,0,109.1698877566952,2.119803645761072,uptrend,5150.0,5140.0,5038.0,4889.2,4819.3,4662.1,0.0,0.24378352023404215,0.3285870755750375,0.1105696383963295,0.06436609775342106,0.09124381420613226
2023-05-12,5150.0,92625800,0.6869250899178103,0,5.2179953418052465,60.385165743764,0,0,106.72918144865693,2.0724112902651832,uptrend,5135.0,5140.0,5054.0,4894.6,4822.8,4666.3,-0.2912621359223322,0.0,0.31758634378722395,0.11044751697619759,0.0726246550328824,0.09008815769717682
2023-05-15,5150.0,163732600,1.1811000163676382,0,5.076307842977234,60.385165743764,0,0,109.81995424901055,2.132426296097292,uptrend,5145.0,5145.0,5069.5,4901.2,4825.8,4670.7,0.19474196689386325,0.09727626459143934,0.30668777206173115,0.13484247946715655,0.062204528489684385,0.09429312303108617
2023-05-16,5200.0,73611200,0.528195954993358,1,5.906313645621181,63.57672741813583,0,0,109.11852893567153,2.098433248762914,uptrend,5160.0,5150.0,5086.5,4910.0,4828.1,4675.45,0.291545189504383,0.09718172983479434,0.33533879080778206,0.17954786582878857,0.04766049152471474,0.10169781831417257
2023-05-17,5200.0,115834500,0.8169361500302822,1,5.734038226921513,63.57672741813584,0,0,106.68149112281156,2.0515671369771455,uptrend,5170.0,5160.0,5102.5,4918.0,4830.3,4679.8,0.19379844961240345,0.1941747572815622,0.3145581441069467,0.16293279022403517,0.045566578985511974,0.0930391726999602
2023-05-19,5400.0,185672200,1.313721587578385,1,9.515697249939153,73.4861367454558,1,0,116.91852759498829,2.165157918425709,uptrend,5220.0,5185.0,5126.0,4930.8,4835.2,4685.2,0.9671179883945946,0.4844961240310086,0.46055854973052757,0.2602684017893431,0.10144297455643159,0.115389546561806
2023-05-22,5425.0,162655900,1.1422320905435215,1,9.748942971010086,74.42286869584075,1,0,122.85291854770429,2.264569927146623,uptrend,5275.0,5205.0,5148.25,4943.1,4839.65,4690.525,1.0536398467432928,0.38572806171648377,0.4340616465079883,0.2494524215137517,0.09203342157511063,0.1136557670963878
2023-05-23,5500.0,255251600,1.7523853488047108,1,10.893804060729483,77.04321843947032,1,0,126.57771011885303,2.3014129112518735,uptrend,5345.0,5245.0,5169.5,4959.7,4844.95,4696.225,1.3270142180094702,0.7684918347742542,0.4127616180255478,0.3358216503813294,0.10951205149132281,0.12152157807496788
2023-05-24,5600.0,187436100,1.2582158036038926,1,12.510799027585232,79.98722138109106,1,0,128.25073084084926,2.2901916221580225,uptrend,5425.0,5292.5,5200.0,4977.3,4851.85,4702.425,1.4967259120673537,0.9056244041944606,0.5899990327884685,0.35486017299433126,0.1424163304059034,0.13202093170578966
2023-05-25,5475.0,224391900,1.4439450620846397,1,9.693059785221994,68.21168468950074,0,0,129.80425008047126,2.370853882748334,uptrend,5480.0,5325.0,5226.25,4991.2,4857.7,4707.8,1.0138248847926246,0.6140765233821455,0.5048076923076961,0.2792678761577516,0.12057256510402681,0.11430272678458753
2023-05-26,5600.0,154003100,1.0305669369195984,1,11.821086261980831,72.56179681167507,1,0,133.0325179588196,2.375580677836064,uptrend,5520.0,5370.0,5255.0,5008.0,4864.1,4713.9,0.7299270072992803,0.8450704225352101,0.5501076297536489,0.33659240262862156,0.13174959342900916,0.12957219932876463
2023-05-29,5550.0,125049100,0.8370624045726093,1,10.487338748208318,68.52245567884415,0,0,134.24448097115717,2.418819476957787,uptrend,5545.0,5410.0,5275.0,5023.2,4870.8,4719.85,0.45289855072463414,0.7448789571694592,0.38058991436726863,0.30351437699680517,0.13774387862091064,0.12622244850337694
2023-05-30,5500.0,67363200,0.48060623713216705,1,9.204987689619577,64.64689233506995,0,0,131.7984465984654,2.396335392699371,uptrend,5545.0,5445.0,5295.0,5036.4,4876.5,4725.55,0.0,0.6469500924214389,0.37914691943128354,0.2627806975632918,0.11702389751169218,0.12076654978441237
2023-05-31,5575.0,898453700,4.967308203024155,1,10.371998178614552,67.60650995608813,0,0,136.66998615971187,2.4514795723715133,uptrend,5540.0,5482.5,5316.25,5051.1,4883.55,4731.575,-0.09017132551848439,0.688705234159781,0.40132200188858214,0.29187514891590993,0.14457090126116512,0.12749838643120182
2023-06-05,5425.0,255472600,1.3848948952611728,1,7.141446458901142,57.27854682724503,0,0,139.40784430815583,2.5697298489982643,uptrend,5530.0,5505.0,5332.5,5063.4,4889.6,4736.65,-0.18050541516245744,0.41039671682625567,0.30566658829060955,0.2435113143671508,0.12388528836604351,0.10725815399734717
2023-06-06,5450.0,92019300,0.5054683083873414,0,7.368006304176516,58.41868583825936,0,0,140.16442686193417,2.5718243460905352,uptrend,5500.0,5510.0,5347.5,5076.0,4895.4,4742.35,-0.5424954792043413,0.09082652134422275,0.2812939521800173,0.24884464984002985,0.11861910994763747,0.12033821371646436
2023-06-07,5400.0,150377000,0.8334068356518916,0,6.144592522703157,55.24323377550451,0,0,139.08125350885575,2.5755787686825142,uptrend,5470.0,5507.5,5356.25,5087.4,4900.0,4747.6,-0.545454545454549,-0.045372050816694376,0.16362786348760316,0.2245862884160621,0.09396576377824761,0.11070460847470986
2023-06-08,5475.0,92794100,0.5164237076259373,0,7.296137339055798,58.85597225256486,0,0,138.07544968179585,2.5219260215853123,uptrend,5465.0,5505.0,5375.0,5102.7,4906.05,4753.375,-0.0914076782449702,-0.0453926463912846,0.3500583430571691,0.30074301214766397,0.12346938775511518,0.12164040778497309
2023-06-09,5425.0,77251000,0.4330233272112008,0,6.015008207613542,55.63196753601081,0,0,135.35577469197355,2.495037321511033,uptrend,5435.0,5487.5,5390.0,5117.2,4911.8,4759.0,-0.548947849954251,-0.31789282470481295,0.27906976744185297,0.2841632861034338,0.11720222989981544,0.11833697109948638
2023-06-12,5400.0,92314200,0.5197977132362399,0,5.25084785405215,54.03807268011266,0,0,129.25893361642,2.3936839558596295,uptrend,5430.0,5480.0,5402.5,5130.6,4918.1,4764.6,-0.09199632014719183,-0.13667425968109104,0.2319109461966562,0.26186195575705895,0.1282625514068103,0.11767177978567744
2023-06-13,5550.0,108831400,0.6088230658347553,0,7.901080954973162,61.21773965653301,0,0,130.74043836399952,2.3556835741261177,uptrend,5450.0,5475.0,5422.5,5143.6,4927.2,4770.7,0.36832412523020164,-0.09124087591241281,0.3701989819528073,0.2533816707597447,0.18503080457898946,0.1280275364143879
2023-06-14,5550.0,79137600,0.4443870054356513,1,7.620709714950552,61.21773965653299,0,0,128.54469275845773,2.3161205902424817,uptrend,5480.0,5475.0,5442.5,5157.0,4936.5,4776.95,0.5504587155963359,0.0,0.36883356385430943,0.26051792518857475,0.18874817340477357,0.1310080281719639
2023-06-15,5525.0,74388400,0.42846658682160144,1,6.8768739723377506,59.42349213359333,0,0,126.505786125858,2.289697486440869,uptrend,5490.0,5477.5,5461.25,5169.5,4945.85,4783.225,0.18248175182482562,0.04566210045662267,0.34451079467157086,0.2423889858444772,0.18940544920491575,0.1313599681805444
2023-06-16,5550.0,189062600,1.0539312905449767,0,7.037472758481024,60.665053838710534,0,0,128.18394426507186,2.309620617388682,uptrend,5515.0,5475.0,5478.75,5185.1,4957.05,4789.475,0.45537340619308253,-0.045641259698769865,0.3204394598306237,0.3017699970983667,0.2264524803623269,0.13066498021732098
2023-06-19,5525.0,55144200,0.31269134158184364,0,6.233656360559911,58.72980470771006,0,0,126.1708053830396,2.2836344865708527,uptrend,5540.0,5485.0,5495.0,5200.8,4968.5,4795.65,0.453309156844961,0.18264840182649067,0.29660050193931475,0.3027906887041576,0.23098415388185245,0.1289285360086323
2023-06-20,5550.0,102926800,0.5976604174090717,0,6.395215090867272,60.10052901624838,0,0,122.51574784563884,2.2074909521736727,uptrend,5540.0,5495.0,5502.5,5216.4,4979.0,4802.05,0.0,0.1823154056517673,0.13648771610554888,0.299953853253343,0.21133138774278581,0.13345427627120543
2023-06-21,5575.0,84605400,0.502665068816605,1,6.561920599422753,61.47838173430064,0,0,119.12176584800702,2.136713288753489,uptrend,5545.0,5512.5,5510.0,5231.7,4989.95,4808.575,0.09025270758122872,0.31847133757962887,0.13630168105407403,0.29330572808834443,0.21992367945369296,0.1358794681437958
2023-06-22,5475.0,94143200,0.5874468424385902,1,4.361251953795132,53.51726096107314,0,0,119.54163971700106,2.183408944602759,uptrend,5535.0,5512.5,5508.75,5246.2,4999.5,4814.7,-0.18034265103696878,0.0,-0.022686025408347188,0.2771565647877283,0.1913846832132693,0.1273766136537402
2023-06-23,5400.0,123350300,0.7854007879012025,0,2.6694045174537915,48.4498073005957,0,0,116.36009401593182,2.1548165558505894,uptrend,5505.0,5510.0,5498.75,5259.6,5007.9,4820.4,-0.5420054200542035,-0.045351473922905505,-0.18152938506921235,0.25542297281844206,0.16801680168017086,0.11838743846968036
2023-06-26,5450.0,85472100,0.5694041618644287,0,3.3645639722338054,51.731183210843156,0,0,115.19151586955002,2.11360579577156,uptrend,5490.0,5515.0,5497.5,5272.6,5016.4,4825.95,-0.27247956403270157,0.09074410163338875,-0.02273243919072021,0.24716708494942896,0.16973182371853301,0.11513567338810038
2023-06-27,5425.0,110716500,0.7483694719276027,0,2.654833765398229,50.01684435732084,0,0,112.32069330199481,2.070427526304052,uptrend,5465.0,5502.5,5488.75,5284.7,5024.55,4831.125,-0.45537340619308253,-0.2266545784224805,-0.159163256025463,0.22948829799338544,0.16246710788614394,0.10723277282194132
2023-07-03,5475.0,168559800,1.1228399410947982,0,3.3486861975233997,53.34681377443036,0,0,113.22635806773293,2.068061334570465,uptrend,5445.0,5495.0,5485.0,5297.6,5032.8,4836.25,-0.36596523330283404,-0.13630168105406293,-0.06832156684126733,0.24410089503663635,0.1641938084007588,0.10608295169345361
2023-07-04,5450.0,94462600,0.623621959497509,0,2.6404007683905197,51.49936200202571,0,0,110.49590391557278,2.0274477782673905,uptrend,5440.0,5487.5,5482.5,5309.8,5041.1,4840.55,-0.09182736455464191,-0.13648771610554888,-0.04557885141294182,0.23029296285110856,0.16491813702115277,0.08891186353063851
2023-07-05,5450.0,109632800,0.9785751255019778,0,2.4128081779915744,51.49936200202571,0,0,106.17476791504194,1.9481608791750815,uptrend,5450.0,5477.5,5476.25,5321.6,5050.0,4845.0,0.18382352941177516,-0.18223234624146212,-0.11399908800729941,0.2222305924893586,0.17654876911783468,0.0919317019760113
2023-07-06,5425.0,109446200,1.0450142757534664,0,1.7346460384435067,49.5108228976515,0,0,103.94799877511353,1.916092143320065,uptrend,5445.0,5467.5,5476.25,5332.5,5058.35,4849.825,-0.09174311926605228,-0.18256503879506836,0.0,0.20482561635597474,0.1653465346534766,0.09958720330236481
2023-07-07,5375.0,114043800,1.0775826065593908,0,0.6290485640468859,45.70934908734164,0,0,100.0945702861317,1.8622245634629153,uptrend,5435.0,5450.0,5472.5,5341.4,5065.7,4853.7,-0.18365472910927272,-0.32007315957933713,-0.06847751654873724,0.16690107829346879,0.14530429883261586,0.07989979019862314
2023-07-10,5400.0,78972100,0.7722469436697652,0,0.9383528356200198,47.86479739284414,0,0,101.87352955357076,1.886546843584644,uptrend,5420.0,5432.5,5472.5,5349.8,5073.6,4857.65,-0.2759889604415866,-0.32110091743119407,0.0,0.15726214101172697,0.1559508064038706,0.08138121433132195
2023-07-11,5425.0,122094700,1.177068419999521,0,1.2731481481481448,50.00249173204419,0,0,99.95399172614873,1.8424698935695618,uptrend,5415.0,5427.5,5470.0,5356.8,5082.05,4861.975,-0.0922509225092294,-0.09203865623561569,-0.04568296025582175,0.1308460129350708,0.16654840744243504,0.08903482136426444
2023-07-12,5450.0,104993700,0.9988467859748169,0,1.5654118524040255,52.11686566357277,0,0,96.38584945625486,1.768547696445043,uptrend,5415.0,5432.5,5471.25,5366.0,5089.75,4866.325,0.0,0.09212344541686956,0.022851919561239775,0.1717443249701356,0.1515136608258416,0.08946981422157663
2023-07-13,5450.0,134905700,1.257926572361593,0,1.3764880952380951,52.11686566357275,0,0,93.07257449186868,1.7077536604012602,uptrend,5420.0,5432.5,5473.75,5376.0,5098.25,4870.675,0.09233610341643494,0.0,0.04569339730409183,0.186358553857624,0.16700230856132592,0.08938983730022443
2023-07-14,5525.0,127814200,1.1813467585223474,0,2.5807649461567026,58.258600499048704,0,0,93.56739060003959,1.6935274316749245,uptrend,5450.0,5442.5,5472.5,5386.0,5106.0,4875.25,0.5535055350553542,0.18407731247123138,-0.022836263987213723,0.18601190476190688,0.1520129456185959,0.09392948615951635
2023-07-17,5575.0,166951300,1.482900105449853,0,3.346000556121976,61.77834696504599,0,0,94.02686270042238,1.686580496868563,uptrend,5485.0,5452.5,5473.75,5394.5,5114.35,4880.625,0.6422018348623881,0.18373909049149706,0.022841480127921976,0.15781656145561485,0.16353309831571572,0.11025075637147719
2023-07-18,5625.0,120810300,1.0513890924983822,0,4.070305272895467,64.96027093617411,0,0,96.23922965211642,1.7109196382598473,uptrend,5525.0,5470.0,5478.75,5405.0,5123.1,4885.9,0.7292616226071136,0.3209536909674515,0.09134505594885489,0.19464269163036452,0.17108723493699518,0.10808042002816709
2023-07-20,5625.0,111117300,1.0009832611389344,1,3.8877089297257363,64.96027093617413,0,0,96.50785610573108,1.7156952196574413,uptrend,5560.0,5487.5,5482.5,5414.5,5131.45,4891.575,0.6334841628959254,0.31992687385740126,0.0684462696783017,0.17576318223866405,0.1629872538111643,0.11615055568063859
2023-07-21,5625.0,63094600,0.5663499891881625,1,3.686635944700461,64.96027093617411,0,0,93.18586638166079,1.6566376245628585,uptrend,5595.0,5507.5,5487.5,5425.0,5139.6,4896.95,0.629496402877705,0.36446469248292424,0.09119927040583953,0.19392372333548735,0.1588245037952296,0.10988280870680711
2023-07-24,5600.0,62962500,0.5754863779620868,1,3.05483989694516,61.75000237463495,0,0,90.10116163818876,1.6089493149676564,uptrend,5610.0,5530.0,5490.0,5434.0,5147.0,4902.15,0.2680965147453085,0.4085338175215725,0.04555808656037108,0.16589861751152846,0.14398007627052234,0.10618854593165139
2023-07-25,5650.0,111248100,1.0045919440373583,1,3.812586127698668,65.42969412641636,0,0,90.80822152158497,1.60722515967407,uptrend,5625.0,5555.0,5493.75,5442.5,5155.5,4908.0,0.2673796791443861,0.4520795660036159,0.0683060109289535,0.1564225248435802,0.16514474451136962,0.11933539365380774
2023-07-26,5675.0,76200300,0.6937236329726637,1,4.052071873854052,67.13226236012353,0,0,87.89334855418916,1.548781472320514,uptrend,5635.0,5580.0,5503.75,5454.0,5163.55,4913.675,0.1777777777777878,0.4500450045004545,0.18202502844140156,0.21129995406523605,0.15614392396470222,0.11562754686227361
2023-07-27,5650.0,109859200,1.006332539723906,1,3.3946381187665846,63.751043481948265,0,0,88.75810937217912,1.570939988888126,uptrend,5640.0,5600.0,5516.25,5464.5,5171.35,4919.275,0.08873114463177068,0.35842293906809264,0.2271178741767077,0.19251925192518282,0.15105886454087614,0.11396765150319954
2023-07-28,5700.0,74036700,0.6817619266692033,1,4.100082184275409,67.2985536019679,0,0,87.77538727371042,1.539919074977376,uptrend,5655.0,5625.0,5528.75,5475.5,5179.65,4925.175,0.26595744680850686,0.44642857142858094,0.22660321776568626,0.20129929545247283,0.16049967610003435,0.11993637273786106
2023-07-31,5650.0,186727400,1.661325093587074,1,2.998815057879865,60.88200131866906,0,0,85.0771453244259,1.5057901827332016,uptrend,5665.0,5637.5,5540.0,5485.5,5187.35,4931.025,0.17683465959328348,0.22222222222221255,0.20348179968348035,0.18263172313031095,0.14865869315494606,0.1187775053678175
2023-08-01,5700.0,100137500,0.9188987805062695,1,3.7023560447557538,64.52457463526794,0,0,86.14306351596471,1.5112818160695562,uptrend,5675.0,5650.0,5551.25,5496.5,5195.55,4937.075,0.1765225066195919,0.22172949002217113,0.20306859205776462,0.2005286664843675,0.15807686005377963,0.1226925436395021
2023-08-02,5700.0,90611300,0.8329547125407526,1,3.4952337721289153,64.52457463526794,0,0,85.34713040738588,1.4973180773225592,uptrend,5680.0,5657.5,5563.75,5507.5,5204.35,4942.925,0.08810572687225626,0.13274336283186638,0.22517451024544055,0.2001273537705739,0.1693757157567477,0.11849121190179446
2023-08-03,5700.0,82775000,0.770429326221277,1,3.3076574535568644,64.52457463526794,0,0,86.39376395007645,1.5156800692995869,uptrend,5690.0,5665.0,5576.25,5517.5,5213.75,4948.225,0.17605633802817433,0.1325673884224443,0.22466861379464298,0.1815705855651384,0.18061813675098737,0.10722396152076374
2023-08-04,5575.0,150738500,1.3765480955111429,1,0.904977375565611,49.98983034064311,0,0,90.93706652652608,1.631158143973562,uptrend,5665.0,5660.0,5583.75,5525.0,5221.5,4953.4,-0.4393673110720586,-0.08826125330979595,0.13449899125757003,0.1359311282283615,0.14864540877488341,0.10458295651469829
2023-08-07,5700.0,88104900,0.8142197558557835,1,3.0555053335743985,59.75317379644205,0,0,95.15584749017171,1.6694008331609074,uptrend,5675.0,5670.0,5600.0,5531.0,5230.9,4959.35,0.1765225066195919,0.17667844522968323,0.2910230579807438,0.10859728506786848,0.18002489706021585,0.12011951386927677
2023-08-08,5625.0,89189600,0.8203708214157205,0,1.6260162601626018,53.05984512742953,0,0,99.07328695624126,1.761302879222067,uptrend,5660.0,5667.5,5611.25,5535.0,5239.05,4965.275,-0.2643171806167355,-0.044091710758376035,0.20089285714286476,0.0723196528656711,0.1558049284062113,0.11947130168266096
2023-08-09,5700.0,91930000,0.857472742501066,0,2.906661852319913,58.1128183502158,0,0,99.13948074509815,1.7392891358789149,uptrend,5660.0,5670.0,5625.0,5539.0,5249.35,4971.925,0.0,0.04411116012350558,0.24504343951883278,0.07226738934056343,0.1966005287218131,0.1339301448560315
2023-08-10,5700.0,85474200,0.8045809630644227,0,2.8695181375203034,58.112818350215804,0,0,95.62951783389825,1.6777108391911975,uptrend,5660.0,5675.0,5637.5,5541.0,5259.15,4978.275,0.0,0.08818342151675207,0.22222222222221255,0.03610760064993723,0.18668978063949293,0.1277171316944603
