date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-20,4120.0,48800,0.31493014100867994,SMA_10 > SMA_5 > SMA_20 > SMA_100 > SMA_50 > SMA_200,24.426189900942262,67.79959238233675,0,0,194.0944106230726,4.711029384055161,uptrend,4114.0,4127.0,3728.0,3311.2,3346.4,3002.725,0.194836824159772,0.16990291262135582,1.3870002719608365,0.5587949465500452,0.17961920728055691,0.31403205465494466
