date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-20,525.0,1393900,0.16436182004273242,SMA_5 > SMA_10 > SMA_20 > SMA_50 > SMA_100 > SMA_200,24.078275666477595,68.67387333739593,0,0,26.0951009507601,4.9704954191924,uptrend,525.0,500.7,492.8,423.12,402.14,390.81,1.5081206496519561,0.9883017345703848,0.8905722182413811,0.6805310997953784,0.30680202539221657,0.23467856730658987
