date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-20,388.0,49000,0.1293712294227139,SMA_10 > SMA_200 > SMA_5 > SMA_20 > SMA_50 > SMA_100,1.933585540142921,52.00019725620453,0,0,8.255576342774614,2.127725861539849,downtrend,390.4,391.4,389.2,380.64,378.56,391.03,-0.2044989775051187,-0.10209290454313846,0.07714065312420804,0.09466708740928365,0.01585204755614189,-0.020454603564223905
