date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-20,37.0,121900,0.27158293416508855,SMA_20 > SMA_50 > SMA_5 > SMA_10 > SMA_100 > SMA_200,-9.975669099756693,39.60760478155124,0,0,1.9016867352398203,5.139693879026542,uptrend,40.8,40.7,42.95,41.1,32.79,32.7,-1.9230769230769384,-0.4889975550122161,-1.4908256880733939,0.6859382655560964,0.1221374045801582,0.30674846625766694
