date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-20,364.0,109780500,0.36672522562827087,SMA_200 > SMA_100 > SMA_5 > SMA_10 > SMA_20 > SMA_50,17.252931323283082,62.24066840526902,0,0,21.943752099736933,6.0285033241035535,downtrend,362.0,355.8,333.0,310.44,369.63,459.075,1.3437849944009095,1.6571428571428681,1.3081837541831565,-0.051513200257569114,-0.4202699426169909,-0.31594032962021235
