date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct
2025-07-04,179.0,103777600,2.23,SMA_100 > SMA_50 > SMA_5 > SMA_20 > SMA_10,-29.79,43.5,0,0,20.16,11.26,unknown,169.6,3.29,162.1,0.87,168.45,0.15,254.96,-2.07,343.27,-0.1
