date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-19,5.0,0,,SMA_200 > SMA_100 > SMA_5 > SMA_10 > SMA_20 > SMA_50,0.0,44.11746449915012,0,0,0.013364344709198454,0.26728689418396906,uptrend,5.0,5.0,5.0,5.0,5.31,5.645,0.0,0.0,0.0,0.0,0.0,0.17746228926351915
