date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-20,388.0,129900,0.5091821335476158,SMA_10 > SMA_20 > SMA_200 > SMA_5 > SMA_100 > SMA_50,3.698952319863153,50.17742879879125,0,0,16.51900912262715,4.257476577996688,downtrend,387.6,390.0,389.5,374.16,379.12,387.89,0.10330578512398603,0.0,-0.15380671622661213,0.3432739755417469,-0.026369917198465487,-0.010311138607488335
