date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-20,107.0,1200,0.09836065573770492,SMA_200 > SMA_100 > SMA_50 > SMA_10 > SMA_5 > SMA_20,-3.1148134733792086,47.51705788116156,0,0,2.8559075885943757,2.669072512705024,downtrend,107.0,107.2,106.8,110.44,113.42,115.815,0.0,-0.46425255338904403,0.28169014084507005,-0.18076644974692746,-0.08809020436927328,-0.056092509492577936
