date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-20,42.0,3332600,1.3054020282577274,SMA_5 > SMA_10 > SMA_20 > SMA_50 > SMA_100 > SMA_200,6.490872210953352,62.299864986454715,0,0,0.778811767325593,1.8543137317276022,downtrend,42.4,41.0,39.65,39.44,39.27,37.17,0.4739336492890933,0.9852216748768461,0.37974683544304,0.3562340966921207,0.3065134099617062,-0.05377789728420179
