Stock,Market Cap and Buy Analysis,Buy Analysis,Volume Analysis Result,Volume Analysis 5 Days,Volume Analysis 20 Days,Volume Analysis 50 Days,MA Analysis,MA5,MA5 Symbol,MA10,MA10 Symbol,MA20,MA20 Symbol,MA50,MA50 Symbol,MA100,MA100 Symbol,MA200,MA200 Symbol,3D Change%,5D Change%,20D Change%,Yesterday Closing Price,Current Price,Volatility in 3 Day,Volatility in 5 Days,Volatility in 20 Days,Market Cap Value,Volume Average in 5 Days,Volume Average in 20 Days,Volume Average in 50 Days,Volume Average in 100 Days
ABBA.JK,122012590080.0,2,0.0,0.0,0.0,0.0,"['<', '>', '>', '>', '>', '<']",31.2,<,30.1,>,28.9,>,26.7,>,26.85,>,41.505,<,3.3333333333333335,-8.823529411764707,10.714285714285714,30.0,31.0,0.4714045207910317,1.469693845669907,1.7291616465790582,122012590080.0,1406680.0,934110.0,787688.0,1017301.0
ABDA.JK,2793631383552.0,-3,0.0,0.0,0.0,0.0,"['=', '=', '=', '<', '<', '<']",4500.0,=,4500.0,=,4500.0,=,4700.0,<,4850.0,<,5205.0,<,0.0,0.0,0.0,4500.0,4500.0,0.0,0.0,0.0,2793631383552.0,40.0,15.0,24.0,13.0
ABMM.JK,12416796590080.0,4,0.0,0.0,0.0,0.0,"['<', '>', '>', '>', '>', '>']",4594.0,<,4493.0,>,4172.5,>,3909.2,>,3810.2,>,3651.65,>,-0.8791208791208791,-5.845511482254697,18.684210526315788,4500.0,4510.0,21.602468994692867,106.69582934679312,387.55483482985994,12416796590080.0,8377040.0,13459530.0,6724868.0,4860148.0
ACES.JK,13182707957760.0,0,0.0,1.0,0.0,0.0,"['>', '>', '>', '<', '<', '<']",746.0,>,736.0,>,733.75,>,773.2,<,823.2,<,812.075,<,5.47945205479452,7.6923076923076925,6.944444444444445,795.0,770.0,26.770630673681683,31.20897306865447,19.162137145944865,13182707957760.0,90288620.0,62230100.0,48557800.0,46610445.0
ACRO.JK,274062852096.0,2,0.0,2.0,0.0,0.0,"['>', '>', '>', '<', '<', '>']",78.0,>,78.6,>,78.2,>,79.74,<,83.51,<,69.505,>,1.282051282051282,1.282051282051282,2.5974025974025974,78.0,79.0,0.4714045207910317,0.6324555320336759,1.2489995996796797,274062852096.0,1599760.0,1937435.0,2325230.0,6177003.0
ACST.JK,1533699162112.0,-2,0.0,0.0,0.0,0.0,"['<', '<', '<', '>', '>', '<']",123.8,<,124.3,<,122.65,<,112.4,>,111.51,>,127.455,<,-0.819672131147541,-4.724409448818897,15.238095238095239,124.0,121.0,1.247219128924647,2.1354156504062622,5.415487051041669,1533699162112.0,10096500.0,23294410.0,13992704.0,10576323.0
ADCP.JK,1133332267008.0,5,0.0,0.0,0.0,0.0,"['=', '>', '>', '>', '>', '>']",51.0,=,50.7,>,50.5,>,50.2,>,50.1,>,50.715,>,0.0,0.0,2.0,51.0,51.0,0.0,0.0,0.7416198487095663,1133332267008.0,15943060.0,20843040.0,8514342.0,4359345.0
ADES.JK,5869475463168.0,2,0.0,4.0,0.0,0.0,"['<', '>', '>', '<', '>', '>']",9975.0,<,9927.5,>,9906.25,>,9991.5,<,9925.75,>,9797.375,>,-0.2506265664160401,-0.5,-0.7481296758104738,9975.0,9950.0,11.785113019775793,15.811388300841896,71.97004585242391,5869475463168.0,14460.0,13115.0,29682.0,33228.0
ADHI.JK,2589543890944.0,4,0.0,0.0,0.0,0.0,"['<', '>', '>', '>', '>', '>']",311.6,<,306.8,>,299.6,>,266.0,>,247.34,>,288.23,>,0.0,-3.1446540880503147,20.3125,314.0,308.0,2.8284271247461903,3.8781438859330635,13.047605144240073,2589543890944.0,126886700.0,121348055.0,83424956.0,50570156.0
ADMF.JK,11224999788544.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",11235.0,<,11312.5,<,11373.75,<,11600.0,<,11936.0,<,11801.625,<,-0.2222222222222222,-1.1013215859030838,-0.2222222222222222,11075.0,11225.0,77.28015412913086,90.27735042633894,135.66387691644374,11224999788544.0,67580.0,75010.0,69858.0,113630.0
