date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,sma_5_diff_pct,sma_10_diff_pct,sma_20_diff_pct,sma_50_diff_pct,sma_100_diff_pct,sma_200_diff_pct
2025-05-20,2500.0,12520500,0.2586562990674594,SMA_200 > SMA_100 > SMA_5 > SMA_10 > SMA_50 > SMA_20,13.060781476121571,65.49102230165268,0,0,106.68109876647931,4.267243950659172,downtrend,2478.0,2387.0,2210.25,2211.2,2524.6,2781.5,1.1428571428571344,1.617709663686684,1.2482821804855604,-0.018086453246524137,-0.19371417276141667,-0.06646666786426225
