date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct
2025-07-04,348.0,1267900,0.04,SMA_100 > SMA_50 > SMA_20 > SMA_5 > SMA_10,-27.0,37.75,0,0,34.97,10.05,unknown,351.2,0.46,348.8,-2.62,419.35,-1.36,476.68,-1.17,546.15,-0.45
