Stock,Market Cap and Buy Analysis,Buy Analysis,Volume Analysis Result,Volume Analysis 5 Days,Volume Analysis 20 Days,Volume Analysis 50 Days,MA Analysis,MA5,MA5 Symbol,MA10,MA10 Symbol,MA20,MA20 Symbol,MA50,MA50 Symbol,MA100,MA100 Symbol,MA200,MA200 Symbol,3D Change%,5D Change%,20D Change%,Yesterday Closing Price,Current Price,Volatility in 3 Day,Volatility in 5 Days,Volatility in 20 Days,Market Cap Value,Volume Average in 5 Days,Volume Average in 20 Days,Volume Average in 50 Days,Volume Average in 100 Days
ABBA.JK,122012590080.0,0,0.0,0.0,1.0,0.0,"['>', '>', '>', '<', '<', '<']",29.0,>,28.4,>,28.4,>,31.9,<,31.18,<,33.07,<,6.896551724137931,19.230769230769234,3.3333333333333335,31.0,31.0,0.9428090415820634,1.8973665961010275,1.2,122012590080.0,775620.0,430065.0,1279250.0,1230003.0
ABDA.JK,2520476286976.0,-1,0.0,0.0,0.0,0.0,"['=', '=', '=', '>', '<', '<']",4060.0,=,4060.0,=,4060.0,=,4059.8,>,4279.9,<,4672.45,<,0.0,0.0,0.0,4060.0,4060.0,0.0,0.0,0.0,2520476286976.0,0.0,0.0,4.0,27.0
ABMM.JK,9718689955840.0,-4,0.0,4.0,0.0,0.0,"['>', '<', '<', '<', '<', '<']",3508.0,>,3536.0,<,3558.0,<,3846.6,<,3952.2,<,3809.25,<,1.4367816091954022,0.8571428571428572,2.023121387283237,3550.0,3530.0,29.43920288775949,27.85677655436824,51.82663407939975,9718689955840.0,994880.0,1712700.0,3679186.0,5627614.0
ACES.JK,13097106407424.0,-4,0.0,1.0,1.0,0.0,"['>', '<', '<', '<', '<', '<']",764.0,>,775.0,<,800.5,<,859.1,<,814.85,<,835.7,<,0.6578947368421052,-0.6493506493506493,-7.83132530120482,770.0,765.0,4.08248290463863,5.830951894845301,28.191310718020897,13097106407424.0,25618060.0,25755720.0,31307426.0,44062263.0
ACRO.JK,249779519488.0,-2,0.0,2.0,0.0,0.0,"['>', '>', '<', '<', '<', '<']",71.6,>,71.9,>,72.1,<,74.96,<,76.88,<,84.935,<,1.4084507042253522,0.0,-1.36986301369863,72.0,72.0,0.4714045207910317,0.4898979485566356,1.1357816691600546,249779519488.0,715580.0,1306375.0,1677594.0,3035494.0
ACST.JK,1267519979520.0,-4,0.0,2.0,0.0,0.0,"['>', '<', '<', '<', '<', '<']",99.4,>,101.0,<,101.45,<,106.8,<,111.51,<,115.635,<,2.0408163265306123,0.0,0.0,99.0,100.0,0.816496580927726,0.8,1.7168284713389395,1267519979520.0,2042460.0,2222075.0,3400818.0,7501110.0
ADCP.JK,1111110057984.0,-3,0.0,1.0,0.0,0.0,"['=', '=', '=', '<', '<', '<']",50.0,=,50.0,=,50.0,=,50.08,<,50.21,<,50.155,<,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,1111110057984.0,100420.0,543020.0,2294114.0,5942538.0
ADES.JK,5633516503040.0,-4,0.0,1.0,1.0,0.0,"['>', '<', '<', '<', '<', '<']",9480.0,>,9605.0,<,9840.0,<,10434.5,<,10200.0,<,10041.875,<,2.13903743315508,-2.051282051282051,-9.047619047619047,9425.0,9550.0,82.49579113843055,156.04486534327236,313.0894440890654,5633516503040.0,52140.0,62330.0,76114.0,54939.0
ADHI.JK,2135532896256.0,-4,0.0,0.0,0.0,0.0,"['>', '<', '<', '<', '<', '<']",253.2,>,257.6,<,261.9,<,276.8,<,276.88,<,266.53,<,1.6,0.0,-6.61764705882353,258.0,254.0,3.265986323710904,2.993325909419153,8.086408349817612,2135532896256.0,8051640.0,11116115.0,20296672.0,44695150.0
ADMF.JK,10174999822336.0,-3,0.0,1.0,0.0,0.0,"['=', '>', '<', '<', '<', '<']",10175.0,=,10142.5,>,10303.75,<,10770.0,<,11105.5,<,11798.375,<,0.7425742574257426,-0.9732360097323601,-3.32541567695962,10225.0,10175.0,51.370116691408136,68.92024376045111,176.82530220531223,10174999822336.0,50220.0,80470.0,70958.0,70898.0
ADMG.JK,455034044416.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",117.6,<,119.3,<,121.35,<,125.48,<,123.37,<,123.445,<,-0.847457627118644,-1.680672268907563,-9.30232558139535,117.0,117.0,0.4714045207910317,0.8,3.6369630187836663,455034044416.0,102180.0,139940.0,212466.0,254599.0
ADMR.JK,53964632489984.0,0,0.0,5.0,0.0,0.0,"['>', '>', '>', '<', '<', '<']",1264.0,>,1272.5,>,1303.25,>,1387.9,<,1347.85,<,1363.55,<,5.6000000000000005,7.755102040816326,-2.941176470588235,1275.0,1320.0,28.963578661637943,32.155870381627054,46.24053957297644,53964632489984.0,19138800.0,15737145.0,28387270.0,32058797.0
ADRO.JK,71975355547648.0,-4,0.0,0.0,0.0,0.0,"['>', '<', '<', '<', '<', '<']",2290.0,>,2908.0,<,3358.0,<,3628.2,<,3504.5,<,3103.0,<,-0.847457627118644,12.5,-40.30612244897959,2360.0,2340.0,9.428090415820632,106.58330075579383,661.2684780026945,71975355547648.0,427801160.0,199991390.0,128101380.0,104161622.0
AEGS.JK,31188480000.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",32.8,<,33.8,<,34.5,<,33.7,<,33.38,<,44.75,<,-6.0606060606060606,-11.428571428571429,-11.428571428571429,32.0,31.0,0.816496580927726,1.3266499161421599,2.1330729007701543,31188480000.0,2002820.0,10144300.0,4382026.0,2865471.0
AGAR.JK,228000006144.0,-4,0.0,0.0,0.0,0.0,"['>', '<', '<', '<', '<', '<']",227.6,>,243.0,<,251.5,<,281.48,<,334.36,<,250.17,<,0.8849557522123894,1.7857142857142856,-16.176470588235293,224.0,228.0,1.632993161855452,4.454211490264018,17.954108164985527,228000006144.0,92500.0,430095.0,298788.0,380441.0
AGII.JK,4814656241664.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",1595.0,<,1623.5,<,1653.25,<,1701.0,<,1721.65,<,1701.0,<,-1.5673981191222568,-2.484472049689441,-4.848484848484849,1595.0,1570.0,11.785113019775793,13.784048752090222,39.789288759664956,4814656241664.0,39540.0,27115.0,39406.0,53854.0
AGRO.JK,5838757953536.0,0,0.0,0.0,0.0,0.0,"['>', '>', '>', '<', '<', '<']",232.0,>,234.2,>,235.9,>,256.08,<,256.0,<,256.14,<,2.608695652173913,1.7241379310344827,-3.278688524590164,234.0,236.0,2.494438257849294,2.8284271247461903,6.6174013026262815,5838757953536.0,9771600.0,13993335.0,28907962.0,33949279.0
AGRS.JK,3694633680896.0,2,0.0,0.0,0.0,0.0,"['<', '<', '>', '>', '>', '>']",78.2,<,78.9,<,76.85,>,77.4,>,75.26,>,70.68,>,0.0,0.0,1.2987012987012987,79.0,78.0,0.4714045207910317,0.4,2.8155816450602176,3694633680896.0,9472040.0,12603450.0,27167190.0,16545449.0
AHAP.JK,450799992832.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",92.4,<,93.5,<,95.45,<,101.8,<,108.03,<,107.245,<,-1.0752688172043012,-1.0752688172043012,-3.1578947368421053,93.0,92.0,0.4714045207910317,0.8,2.5975950415721076,450799992832.0,7786680.0,9598185.0,10496832.0,18215743.0
AIMS.JK,103839997952.0,2,0.0,0.0,0.0,0.0,"['>', '>', '>', '>', '<', '<']",457.6,>,456.8,>,442.9,>,471.36,>,475.86,<,498.685,<,2.1645021645021645,6.787330316742081,5.829596412556054,476.0,472.0,5.887840577551898,15.969971822141703,19.281856757065697,103839997952.0,3874300.0,3639765.0,4081100.0,2586662.0
AISA.JK,449074954240.0,-4,0.0,0.0,0.0,0.0,"['>', '<', '<', '<', '<', '<']",117.8,>,119.0,<,121.55,<,127.3,<,126.02,<,124.24,<,0.0,0.0,-7.086614173228346,118.0,118.0,0.0,0.4,2.9406631905065224,449074954240.0,3494600.0,3978610.0,3943916.0,5416114.0
AKKU.JK,77393526784.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",13.4,<,13.6,<,13.9,<,14.4,<,13.64,<,19.785,<,-14.285714285714285,-14.285714285714285,-25.0,13.0,12.0,0.816496580927726,0.8,0.7681145747868608,77393526784.0,322600.0,195025.0,198298.0,212416.0
AKPI.JK,367348809728.0,-6,0.0,1.0,1.0,0.0,"['<', '<', '<', '<', '<', '<']",605.0,<,607.0,<,616.5,<,650.5,<,646.0,<,650.375,<,-1.639344262295082,-3.225806451612903,-6.976744186046512,600.0,600.0,4.714045207910316,8.94427190999916,16.36306817195357,367348809728.0,19420.0,17895.0,83228.0,53050.0
AKRA.JK,25954418163712.0,0,0.0,0.0,0.0,0.0,"['>', '>', '>', '<', '<', '<']",1253.0,>,1259.5,>,1300.5,>,1402.9,<,1444.05,<,1549.6,<,7.346938775510205,6.910569105691057,0.38167938931297707,1270.0,1315.0,36.742346141747674,35.298725189445584,51.81457323958193,25954418163712.0,12198280.0,13162475.0,23229700.0,26333936.0
