Stock,Market Cap and Buy Analysis,Buy Analysis,Volume Analysis Result,Volume Analysis 5 Days,Volume Analysis 20 Days,Volume Analysis 50 Days,MA Analysis,MA5,MA5 Symbol,MA10,MA10 Symbol,MA20,MA20 Symbol,MA50,MA50 Symbol,MA100,MA100 Symbol,MA200,MA200 Symbol,3D Change%,5D Change%,20D Change%,Yesterday Closing Price,Current Price,Volatility in 3 Day,Volatility in 5 Days,Volatility in 20 Days,Market Cap Value,Volume Average in 5 Days,Volume Average in 20 Days,Volume Average in 50 Days,Volume Average in 100 Days
ABBA.JK,106269024256.0,-2,0.0,0.0,0.0,0.0,"['=', '=', '>', '<', '<', '<']",27.0,=,27.0,=,26.8,>,27.88,<,31.23,<,30.005,<,0.0,0.0,-6.896551724137931,27.0,27.0,0.0,0.0,1.0770329614269007,106269024256.0,72400.0,861255.0,732938.0,1291225.0
ABDA.JK,2359066624000.0,-3,0.0,0.0,0.0,0.0,"['=', '=', '=', '<', '<', '<']",3800.0,=,3800.0,=,3800.0,=,3945.6,<,4067.7,<,4493.85,<,0.0,0.0,0.0,3800.0,3800.0,0.0,0.0,0.0,2359066624000.0,0.0,10.0,46.0,41.0
ABMM.JK,9525967978496.0,-5,0.0,4.0,0.0,0.0,"['=', '<', '<', '<', '<', '<']",3460.0,=,3499.0,<,3480.0,<,3534.0,<,3876.0,<,3805.95,<,0.0,0.5813953488372093,-1.4245014245014245,3460.0,3460.0,0.0,12.649110640673518,53.19774431308154,9525967978496.0,641580.0,896485.0,1952790.0,5073335.0
ACES.JK,12840300707840.0,-2,0.0,1.0,0.0,0.0,"['>', '>', '<', '<', '<', '<']",738.0,>,739.5,>,772.0,<,798.4,<,816.85,<,830.45,<,0.6711409395973155,4.166666666666666,-8.536585365853659,735.0,750.0,6.236095644623236,10.295630140987,35.40480193420096,12840300707840.0,26406820.0,25599160.0,27413968.0,39303395.0
ACRO.JK,267125309440.0,-4,1.0,1.0,0.0,1.0,"['>', '<', '<', '<', '<', '<']",73.8,>,82.0,<,85.4,<,77.6,<,78.01,<,82.845,<,10.0,4.054054054054054,8.450704225352112,75.0,77.0,2.943920288775949,2.3151673805580453,15.650559095444482,267125309440.0,15858340.0,45229270.0,18825218.0,11548527.0
ACST.JK,1140767981568.0,-3,0.0,0.0,0.0,0.0,"['=', '<', '>', '<', '<', '<']",90.0,=,90.2,<,89.35,>,96.24,<,106.59,<,109.825,<,2.272727272727273,-3.225806451612903,-2.1739130434782608,90.0,90.0,0.9428090415820634,1.6733200530681511,2.080264406271472,1140767981568.0,3246800.0,1636660.0,2364536.0,4631899.0
ADCP.JK,1111110057984.0,-2,0.0,0.0,0.0,0.0,"['=', '=', '=', '=', '<', '<']",50.0,=,50.0,=,50.0,=,50.0,=,50.18,<,50.12,<,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,1111110057984.0,1262280.0,354305.0,796026.0,3812639.0
ADES.JK,5368062672896.0,-2,0.0,1.0,0.0,0.0,"['>', '>', '<', '<', '<', '<']",9090.0,>,9092.5,>,9107.5,<,9628.5,<,10002.5,<,9940.625,<,0.27548209366391185,0.27548209366391185,-2.6737967914438503,9100.0,9100.0,11.785113019775793,12.24744871391589,81.81534085976786,5368062672896.0,48560.0,59945.0,64274.0,64027.0
ADHI.JK,1967380758528.0,0,0.0,1.0,0.0,0.0,"['>', '>', '>', '<', '<', '<']",230.8,>,233.4,>,231.0,>,251.12,<,271.42,<,259.15,<,4.464285714285714,1.7391304347826086,-7.874015748031496,238.0,234.0,5.887840577551898,4.833218389437829,11.8911731969558,1967380758528.0,17214740.0,10337715.0,11552548.0,28426214.0
ADMF.JK,9525000142848.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",9615.0,<,9710.0,<,9832.5,<,10145.5,<,10684.25,<,11460.75,<,-0.5221932114882507,-2.307692307692308,-5.223880597014925,9525.0,9525.0,23.570226039551585,93.00537618869137,156.3449711375457,9525000142848.0,95680.0,87955.0,84816.0,75332.0
ADMG.JK,404474724352.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",107.2,<,108.8,<,109.75,<,116.64,<,122.98,<,120.255,<,-3.7037037037037033,-6.306306306306306,-8.771929824561402,102.0,104.0,2.494438257849294,3.655133376499413,2.7726341266023544,404474724352.0,186180.0,163930.0,194632.0,225957.0
ADMR.JK,42517592539136.0,-4,0.0,5.0,0.0,0.0,"['>', '<', '<', '<', '<', '<']",1037.0,>,1071.5,<,1117.25,<,1237.2,<,1307.55,<,1324.55,<,0.9708737864077669,0.9708737864077669,-16.129032258064516,1035.0,1040.0,4.08248290463863,7.483314773547883,61.30813567545501,42517592539136.0,18703880.0,19820765.0,17928812.0,29360375.0
ADRO.JK,73820874473472.0,-4,0.0,5.0,0.0,0.0,"['>', '<', '<', '<', '<', '<']",2354.0,>,2401.0,<,2470.0,<,2976.0,<,3330.7,<,3103.35,<,2.127659574468085,2.564102564102564,-6.976744186046512,2360.0,2400.0,21.602468994692867,26.5329983228432,88.54377448471462,73820874473472.0,61601500.0,72164725.0,152774110.0,118289982.0
AEGS.JK,33200640000.0,-3,0.0,0.0,0.0,0.0,"['<', '=', '>', '<', '<', '<']",34.4,<,33.0,=,32.1,>,33.26,<,34.09,<,37.25,<,-2.941176470588235,-10.81081081081081,3.125,33.0,33.0,0.4714045207910317,1.4966629547095767,1.6703293088490065,33200640000.0,4720120.0,6355340.0,6851776.0,3994625.0
AGAR.JK,213999992832.0,-4,0.0,1.0,0.0,0.0,"['<', '<', '>', '<', '<', '<']",214.8,<,220.2,<,213.4,>,235.8,<,290.62,<,265.25,<,-3.6036036036036037,0.0,0.0,218.0,214.0,3.265986323710904,5.3065996645686395,15.357083056361974,213999992832.0,66440.0,272255.0,341942.0,298932.0
AGII.JK,3971324837888.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",1316.0,<,1355.0,<,1417.0,<,1553.9,<,1656.35,<,1690.525,<,-2.2641509433962264,-1.893939393939394,-16.720257234726688,1325.0,1295.0,14.142135623730951,11.135528725660043,78.2368199762746,3971324837888.0,47340.0,128555.0,70278.0,75196.0
AGRO.JK,5343948046336.0,-4,0.0,0.0,0.0,0.0,"['>', '<', '<', '<', '<', '<']",213.2,>,219.4,<,219.4,<,232.08,<,251.72,<,249.99,<,0.9345794392523363,0.9345794392523363,-6.086956521739131,208.0,216.0,3.39934634239519,2.7129319932501073,7.539230729988305,5343948046336.0,8868020.0,10728905.0,12990938.0,31539090.0
AGRS.JK,3457798111232.0,-3,0.0,1.0,0.0,0.0,"['=', '<', '<', '<', '<', '>']",73.0,=,73.5,<,73.75,<,76.08,<,76.15,<,70.315,>,1.3888888888888888,2.8169014084507045,-5.194805194805195,73.0,73.0,0.4714045207910317,1.6733200530681511,1.479019945774904,3457798111232.0,15459460.0,6404000.0,9273944.0,16351904.0
AHAP.JK,431199977472.0,-3,0.0,3.0,0.0,0.0,"['>', '=', '<', '<', '<', '<']",87.4,>,88.0,=,88.4,<,92.46,<,102.88,<,104.235,<,0.0,1.1494252873563218,-6.382978723404255,87.0,88.0,0.4714045207910317,0.4898979485566356,1.9078784028338913,431199977472.0,2163980.0,4902415.0,8201452.0,13572479.0
AIMS.JK,71280001024.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",325.6,<,331.2,<,353.5,<,410.16,<,452.06,<,452.255,<,0.0,-1.8181818181818181,-24.651162790697676,318.0,324.0,2.8284271247461903,4.963869458396343,29.852135601996718,71280001024.0,2859600.0,2909525.0,3188742.0,3190648.0
AISA.JK,422434930688.0,-1,0.0,0.0,0.0,0.0,"['=', '>', '>', '<', '<', '<']",111.0,=,110.8,>,109.4,>,117.14,<,123.94,<,121.71,<,0.9090909090909091,-1.7699115044247788,-3.4782608695652173,111.0,111.0,0.4714045207910317,1.0954451150103321,2.9393876913398134,422434930688.0,2244020.0,3249295.0,3634542.0,4250133.0
AKKU.JK,109640826880.0,6,0.0,1.0,0.0,0.0,"['>', '>', '>', '>', '>', '>']",16.2,>,15.3,>,14.25,>,14.28,>,14.12,>,15.305,>,6.25,13.333333333333334,21.428571428571427,17.0,17.0,0.4714045207910317,0.7483314773547883,1.4448183276799889,109640826880.0,147140.0,679275.0,361964.0,319536.0
AKPI.JK,364287557632.0,-6,0.0,1.0,1.0,0.0,"['<', '<', '<', '<', '<', '<']",602.0,<,602.5,<,603.0,<,614.3,<,641.15,<,635.85,<,0.0,-1.6528925619834711,-1.6528925619834711,595.0,595.0,0.0,9.797958971132712,12.288205727444508,364287557632.0,18320.0,19555.0,19970.0,52092.0
AKRA.JK,24079383920640.0,0,0.0,0.0,0.0,0.0,"['>', '>', '>', '<', '<', '<']",1195.0,>,1157.0,>,1165.5,>,1254.2,<,1369.85,<,1491.05,<,4.273504273504273,3.829787234042553,-7.224334600760455,1210.0,1220.0,21.602468994692867,19.493588689617926,61.662387238899534,24079383920640.0,24159720.0,18777155.0,15767544.0,22793270.0
AKSI.JK,148319993856.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",213.0,<,215.7,<,215.55,<,327.58,<,351.5,<,234.985,<,-8.035714285714286,5.641025641025641,-32.23684210526316,216.0,206.0,7.363574011458174,11.171392035015153,30.74162487572835,148319993856.0,3339360.0,3609075.0,3237656.0,4982801.0
ALDO.JK,1431376232448.0,-2,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '>', '>']",536.0,<,548.5,<,563.0,<,557.0,<,498.88,>,461.82,>,0.9523809523809524,-1.8518518518518516,-0.9345794392523363,535.0,530.0,4.08248290463863,8.602325267042627,33.81567683782183,1431376232448.0,11620.0,426975.0,370854.0,319394.0
ALII.JK,5823894388736.0,-6,0.0,1.0,1.0,0.0,"['<', '<', '<', '<', '<', '<']",370.4,<,374.0,<,379.6,<,394.32,<,391.94,<,376.02,<,-1.0752688172043012,-0.5405405405405406,-8.0,370.0,368.0,1.632993161855452,1.4966629547095764,9.046546302318914,5823894388736.0,479680.0,528260.0,1143618.0,2052115.0
ALKA.JK,180728741888.0,-4,0.0,0.0,0.0,0.0,"['<', '>', '<', '<', '<', '<']",358.4,<,354.6,>,358.3,<,370.64,<,376.66,<,362.61,<,0.0,-1.1111111111111112,-4.81283422459893,362.0,356.0,2.8284271247461903,2.33238075793812,8.204267182387468,180728741888.0,25960.0,24100.0,33442.0,158758.0
ALMI.JK,282384007168.0,2,0.0,0.0,0.0,0.0,"['=', '=', '=', '=', '>', '>']",74.0,=,74.0,=,74.0,=,74.0,=,73.35,>,71.325,>,0.0,0.0,0.0,74.0,74.0,0.0,0.0,0.0,282384007168.0,0.0,0.0,0.0,86995.0
