date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,96.0,2983800,0.5,SMA_200 > SMA_20 > SMA_5 > SMA_10 > SMA_50 > SMA_100,1.12,49.34,0,0,2.87,2.99,downtrend,96.4,0.0,95.5,0.0,96.95,-0.05,94.94,0.23,92.39,-0.02,103.11,-0.1
