date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,910.0,400,0.01,SMA_20 > SMA_10 > SMA_5 > SMA_50 > SMA_100 > SMA_200,-0.12,45.01,0,0,57.35,6.3,uptrend,918.0,-0.76,926.0,-0.59,967.75,0.05,911.1,0.12,880.85,0.1,840.2,0.04
