date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,92.0,18399200,1.3,SMA_5 > SMA_200 > SMA_20 > SMA_10 > SMA_50 > SMA_100,15.78,66.77,0,0,5.68,6.18,downtrend,85.6,3.88,81.1,1.5,81.65,0.93,79.46,0.84,74.1,0.16,81.81,-0.14
