date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,54.0,20899900,0.37,SMA_20 > SMA_200 > SMA_10 > SMA_50 > SMA_5 > SMA_100,0.33,49.14,0,0,2.68,4.96,downtrend,53.4,0.0,54.3,0.0,54.5,0.0,53.82,0.15,52.02,-0.02,54.47,-0.06
