Stock,Market Cap and Buy Analysis,Buy Analysis,Volume Analysis Result,Volume Analysis 5 Days,Volume Analysis 20 Days,Volume Analysis 50 Days,MA Analysis,MA5,MA5 Symbol,MA10,MA10 Symbol,MA20,MA20 Symbol,MA50,MA50 Symbol,MA100,MA100 Symbol,MA200,MA200 Symbol,3D Change%,5D Change%,20D Change%,Yesterday Closing Price,Current Price,Volatility in 3 Day,Volatility in 5 Days,Volatility in 20 Days,Market Cap Value,Volume Average in 5 Days,Volume Average in 20 Days,Volume Average in 50 Days,Volume Average in 100 Days
ABBA.JK,106269024256.0,-3,0.0,0.0,0.0,0.0,"['=', '>', '<', '<', '<', '<']",27.0,=,26.6,>,27.05,<,28.12,<,31.25,<,30.375,<,0.0,0.0,-3.571428571428571,27.0,27.0,0.0,0.0,1.3219304066402287,106269024256.0,384020.0,974960.0,886726.0,1311048.0
ABDA.JK,2359066624000.0,-3,0.0,0.0,0.0,0.0,"['=', '=', '=', '<', '<', '<']",3800.0,=,3800.0,=,3800.0,=,3956.0,<,4081.7,<,4505.85,<,0.0,0.0,0.0,3800.0,3800.0,0.0,0.0,0.0,2359066624000.0,0.0,115.0,46.0,42.0
ABMM.JK,9581030801408.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",3492.0,<,3506.0,<,3493.0,<,3563.6,<,3888.2,<,3809.25,<,1.4577259475218658,-2.793296089385475,-2.247191011235955,3440.0,3480.0,21.602468994692867,56.356011214421486,57.62811813689564,9581030801408.0,1068640.0,994125.0,2086668.0,5173741.0
ACES.JK,12669096558592.0,-4,0.0,2.0,1.0,0.0,"['>', '<', '<', '<', '<', '<']",731.0,>,754.5,<,782.75,<,808.1,<,816.45,<,831.7,<,4.964539007092199,-1.9867549668874174,-7.5,720.0,740.0,14.337208778404378,17.146428199482248,36.10661296770994,12669096558592.0,35169980.0,28916385.0,27984230.0,40619015.0
ACRO.JK,253248667648.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",76.8,<,92.5,<,85.05,<,77.74,<,78.15,<,83.455,<,-3.9473684210526314,-10.975609756097562,1.3888888888888888,74.0,73.0,1.247219128924647,3.3105890714493698,15.891743139127312,253248667648.0,17025280.0,41992200.0,17547598.0,10962552.0
ACST.JK,1128092794880.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",90.8,<,89.3,<,90.05,<,97.42,<,107.68,<,110.515,<,-1.1111111111111112,-3.260869565217391,-4.301075268817205,93.0,89.0,1.699673171197595,1.4696938456699067,2.654712790491657,1128092794880.0,1126540.0,1928485.0,2322312.0,4921002.0
ADCP.JK,1111110057984.0,-2,0.0,0.0,0.0,0.0,"['=', '=', '=', '=', '<', '<']",50.0,=,50.0,=,50.0,=,50.0,=,50.18,<,50.13,<,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,1111110057984.0,1214640.0,360545.0,856956.0,3853763.0
ADES.JK,5368062672896.0,-2,0.0,5.0,0.0,0.0,"['>', '>', '<', '<', '<', '<']",9085.0,>,9092.5,>,9160.0,<,9757.0,<,10025.25,<,9954.125,<,0.27548209366391185,0.27548209366391185,-3.4482758620689653,9075.0,9100.0,11.785113019775793,12.24744871391589,143.70107863199914,5368062672896.0,40620.0,63490.0,65280.0,62670.0
ADHI.JK,1916935077888.0,-5,0.0,1.0,0.0,0.0,"['<', '=', '<', '<', '<', '<']",232.4,<,228.0,=,235.3,<,254.52,<,273.3,<,260.1,<,0.0,-6.557377049180328,-12.977099236641221,230.0,228.0,0.9428090415820634,5.986651818838306,15.81486642371664,1916935077888.0,5747820.0,7470365.0,12098182.0,29905408.0
ADMF.JK,9700000137216.0,-6,0.0,2.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",9755.0,<,9807.5,<,9920.0,<,10234.0,<,10744.75,<,11517.875,<,-0.5128205128205128,-0.7672634271099744,-3.9603960396039604,9750.0,9700.0,23.570226039551585,33.166247903554,130.52777482206614,9700000137216.0,57580.0,82500.0,81406.0,73075.0
