date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,268.0,106300,0.23,SMA_100 > SMA_200 > SMA_50 > SMA_20 > SMA_10 > SMA_5,-7.14,40.14,0,0,19.41,7.24,uptrend,263.6,0.0,268.8,-0.52,278.7,-1.28,288.6,0.04,303.58,-0.2,301.69,0.03
