Stock,Market Cap and Buy Analysis,Buy Analysis,Volume Analysis Result,Volume Analysis 5 Days,Volume Analysis 20 Days,Volume Analysis 50 Days,MA Analysis,MA5,MA5 Symbol,MA10,MA10 Symbol,MA20,MA20 Symbol,MA50,MA50 Symbol,MA100,MA100 Symbol,MA200,MA200 Symbol,3D Change%,5D Change%,20D Change%,Yesterday Closing Price,Current Price,Volatility in 3 Day,Volatility in 5 Days,Volatility in 20 Days,Market Cap Value,Volume Average in 5 Days,Volume Average in 20 Days,Volume Average in 50 Days,Volume Average in 100 Days
ABBA.JK,106269024256.0,-2,0.0,1.0,0.0,0.0,"['>', '>', '<', '<', '<', '<']",26.8,>,26.1,>,27.55,<,28.66,<,31.26,<,30.745,<,0.0,3.8461538461538463,-12.903225806451612,27.0,27.0,0.0,0.4,1.7741194999210173,106269024256.0,584460.0,1009295.0,981482.0,1321226.0
ABDA.JK,2359066624000.0,-4,0.0,0.0,0.0,0.0,"['=', '=', '<', '<', '<', '<']",3800.0,=,3800.0,=,3852.0,<,3976.8,<,4109.7,<,4529.85,<,0.0,0.0,-6.403940886699508,3800.0,3800.0,0.0,0.0,104.0,2359066624000.0,20.0,115.0,46.0,42.0
ABMM.JK,9718689955840.0,-2,0.0,5.0,1.0,0.0,"['<', '>', '>', '<', '<', '<']",3560.0,<,3498.0,>,3505.0,>,3598.8,<,3900.4,<,3812.1,<,-1.3966480446927374,-0.2824858757062147,0.0,3580.0,3530.0,23.570226039551585,20.97617696340303,55.18151864528558,9718689955840.0,976420.0,954030.0,2124486.0,5231528.0
ACES.JK,12583493959680.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",758.0,<,778.5,<,789.75,<,819.8,<,817.1,<,833.0,<,-2.6490066225165565,-6.962025316455696,-3.9215686274509802,755.0,735.0,9.428090415820634,17.776388834631177,26.38536526182649,12583493959680.0,26215600.0,24781295.0,26550740.0,40765418.0
ACRO.JK,274063638528.0,-2,0.0,0.0,0.0,0.0,"['<', '<', '<', '>', '>', '<']",96.8,<,98.0,<,84.7,<,77.94,>,78.2,>,84.095,<,-24.761904761904763,-27.522935779816514,9.722222222222223,82.0,79.0,11.61416759345623,13.422369388450013,16.14032217770141,274063638528.0,40898000.0,40924825.0,17198612.0,10752564.0
ACST.JK,1140767981568.0,-2,0.0,0.0,0.0,0.0,"['>', '>', '<', '<', '<', '<']",89.6,>,88.2,>,91.15,<,98.6,<,108.57,<,111.22,<,-1.098901098901099,4.651162790697675,-10.0,92.0,90.0,0.816496580927726,2.0591260281974,3.889408695418881,1140767981568.0,650360.0,2158965.0,2399004.0,7345935.0
ADCP.JK,1111110057984.0,-3,0.0,0.0,0.0,0.0,"['=', '=', '=', '<', '<', '<']",50.0,=,50.0,=,50.0,=,50.02,<,50.21,<,50.13,<,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,1111110057984.0,84540.0,78575.0,1152224.0,5910081.0
ADES.JK,5368062672896.0,-3,0.0,2.0,0.0,0.0,"['=', '>', '<', '<', '<', '<']",9100.0,=,9080.0,>,9223.75,<,9887.0,<,10051.25,<,9968.375,<,-0.273972602739726,0.0,-4.712041884816754,9075.0,9100.0,20.412414523193153,15.811388300841896,184.47137311789058,5368062672896.0,51080.0,64480.0,65666.0,61832.0
ADHI.JK,1950565531648.0,-4,0.0,0.0,0.0,0.0,"['<', '>', '<', '<', '<', '<']",232.8,<,225.6,>,239.2,<,258.12,<,275.52,<,261.0,<,-6.451612903225806,9.433962264150944,-8.661417322834646,244.0,232.0,6.79869268479038,12.749901960407382,16.939893742287758,1950565531648.0,11342620.0,7823700.0,12816210.0,40993582.0
ADMF.JK,9799999684608.0,-6,0.0,2.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",9825.0,<,9875.0,<,9983.75,<,10313.5,<,10795.0,<,11569.625,<,-0.7594936708860759,-0.5076142131979695,-3.6855036855036856,9775.0,9800.0,42.49182927993987,35.35533905932738,128.27582585974648,9799999684608.0,74520.0,88545.0,81538.0,74453.0
ADMG.JK,431698968576.0,-2,0.0,0.0,0.0,0.0,"['>', '>', '<', '<', '<', '<']",110.0,>,109.6,>,112.25,<,119.22,<,123.8,<,121.09,<,0.9090909090909091,1.834862385321101,-5.128205128205128,110.0,111.0,0.4714045207910317,0.6324555320336759,2.9979159427842537,431698968576.0,170460.0,189170.0,206002.0,237692.0
ADMR.JK,44152884559872.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",1136.0,<,1136.5,<,1199.0,<,1284.1,<,1322.7,<,1336.725,<,-4.424778761061947,-10.0,-18.181818181818183,1105.0,1080.0,20.412414523193153,42.59107887809371,81.98475468036725,44152884559872.0,14277300.0,19143290.0,18190716.0,29756235.0
ADRO.JK,75973986877440.0,-4,0.0,5.0,0.0,0.0,"['>', '<', '<', '<', '<', '<']",2454.0,>,2495.0,<,2521.0,<,3132.2,<,3383.9,<,3111.55,<,0.40650406504065045,1.646090534979424,5.555555555555555,2380.0,2470.0,40.27681991198191,49.23413450036468,102.41581909060729,75973986877440.0,66479480.0,127817190.0,150452442.0,117167563.0
AEGS.JK,31188480000.0,-4,0.0,0.0,0.0,0.0,"['=', '=', '<', '<', '<', '<']",31.0,=,31.0,=,31.5,<,32.98,<,33.99,<,39.02,<,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.7416198487095663,31188480000.0,2177800.0,5105710.0,6267800.0,3781021.0
AGAR.JK,228000006144.0,0,0.0,0.0,0.0,0.0,"['>', '>', '>', '<', '<', '<']",225.6,>,214.0,>,214.7,>,244.36,<,305.28,<,261.45,<,1.7857142857142856,0.8849557522123894,0.0,230.0,228.0,2.494438257849294,3.4409301068170506,15.591985120567553,228000006144.0,698620.0,276315.0,342490.0,330147.0
AGII.JK,4277990850560.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",1409.0,<,1431.5,<,1490.0,<,1602.8,<,1679.55,<,1696.125,<,-0.7117437722419928,-0.35714285714285715,-11.146496815286625,1430.0,1395.0,14.719601443879744,12.409673645990857,63.40346993658943,4277990850560.0,373540.0,122270.0,71030.0,72957.0
AGRO.JK,5640833990656.0,0,0.0,1.0,0.0,0.0,"['>', '>', '>', '<', '<', '<']",227.6,>,219.8,>,226.7,>,239.12,<,253.62,<,251.76,<,1.7857142857142856,-1.7241379310344827,-3.389830508474576,224.0,228.0,1.8856180831641267,3.1999999999999997,10.43599540053559,5640833990656.0,10083300.0,10659850.0,21646114.0,32742510.0
AGRS.JK,3457798111232.0,-4,0.0,3.0,1.0,0.0,"['<', '<', '<', '<', '<', '>']",73.8,<,73.5,<,75.2,<,77.76,<,75.97,<,70.405,>,-1.3513513513513513,1.3888888888888888,-6.41025641025641,75.0,73.0,0.816496580927726,1.16619037896906,2.0639767440550294,3457798111232.0,2885620.0,3741625.0,25590508.0,16172190.0
AHAP.JK,436099973120.0,-2,0.0,0.0,0.0,0.0,"['>', '>', '<', '<', '<', '<']",87.8,>,87.6,>,89.55,<,94.22,<,104.58,<,105.415,<,0.0,3.488372093023256,-3.260869565217391,88.0,89.0,0.4714045207910317,1.16619037896906,2.3124662159694354,436099973120.0,2728420.0,8444760.0,10579172.0,15440663.0
AIMS.JK,72600002560.0,-6,0.0,2.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",338.4,<,349.6,<,390.7,<,431.2,<,462.59,<,465.12,<,-4.069767441860465,-3.508771929824561,-30.08474576271186,332.0,330.0,6.182412330330469,6.118823416311342,47.62467847660496,72600002560.0,3997420.0,3125730.0,3455096.0,3088216.0
AISA.JK,422434930688.0,-2,0.0,0.0,0.0,0.0,"['>', '>', '<', '<', '<', '<']",109.0,>,107.4,>,111.5,<,119.58,<,124.76,<,122.32,<,1.834862385321101,5.714285714285714,-5.932203389830509,109.0,111.0,0.9428090415820634,2.1908902300206643,5.162363799656123,422434930688.0,3163960.0,2930505.0,3667708.0,4705662.0
AKKU.JK,96741900288.0,4,1.0,0.0,0.0,1.0,"['>', '>', '>', '>', '>', '<']",14.2,>,13.3,>,13.5,>,14.3,>,13.85,>,16.325,<,7.142857142857142,7.142857142857142,25.0,14.0,15.0,0.4714045207910317,0.4,0.8660254037844386,96741900288.0,216760.0,664810.0,373446.0,315471.0
AKPI.JK,367348809728.0,-6,0.0,1.0,1.0,0.0,"['<', '<', '<', '<', '<', '<']",608.0,<,606.5,<,603.5,<,623.0,<,642.55,<,639.05,<,-2.4390243902439024,-2.4390243902439024,0.0,600.0,600.0,7.0710678118654755,6.782329983125268,11.412712210513327,367348809728.0,17080.0,21345.0,28728.0,53660.0
AKRA.JK,21710921269248.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",1109.0,<,1117.5,<,1208.5,<,1278.8,<,1389.15,<,1508.4,<,-2.2222222222222223,-1.7857142857142856,-16.34980988593156,1045.0,1100.0,33.4165627596057,36.52396473549935,101.14469832868157,21710921269248.0,19892760.0,15430530.0,16015270.0,22622617.0
AKSI.JK,146880004096.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",226.4,<,206.8,<,251.2,<,371.16,<,345.57,<,232.74,<,-11.304347826086957,-15.702479338842975,-41.37931034482759,224.0,204.0,11.115554667022044,12.611106216347558,59.99466642960856,146880004096.0,5444580.0,3697235.0,3992466.0,4817889.0
ALDO.JK,1512397602816.0,0,0.0,0.0,0.0,0.0,"['<', '<', '<', '>', '>', '>']",581.0,<,585.0,<,568.0,<,553.02,>,490.75,>,456.7825,>,0.0,-13.178294573643413,-4.273504273504273,540.0,560.0,9.428090415820634,37.469987990390386,32.14809481135702,1512397602816.0,527640.0,496075.0,435392.0,334333.0
ALII.JK,5982152294400.0,-4,0.0,0.0,1.0,0.0,"['>', '<', '<', '<', '<', '<']",377.2,>,378.4,<,389.8,<,398.84,<,389.9,<,379.32,<,-0.5263157894736842,1.6129032258064515,-5.970149253731343,374.0,378.0,2.494438257849294,3.7094473981982814,12.343419299367579,5982152294400.0,460500.0,880250.0,1411582.0,2115049.0
ALKA.JK,172606095360.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",348.8,<,354.6,<,363.0,<,374.16,<,374.06,<,364.79,<,-0.5847953216374269,-6.077348066298343,-8.108108108108109,346.0,340.0,2.494438257849294,8.158431221748456,11.636150566231086,172606095360.0,40840.0,22110.0,31584.0,158203.0
ALMI.JK,282384007168.0,1,0.0,0.0,0.0,0.0,"['=', '=', '=', '<', '>', '>']",74.0,=,74.0,=,74.0,=,74.32,<,72.66,>,72.745,>,0.0,0.0,0.0,74.0,74.0,0.0,0.0,0.0,282384007168.0,0.0,0.0,38032.0,105466.0
ALTO.JK,35069919232.0,-1,0.0,1.0,0.0,0.0,"['>', '=', '<', '>', '<', '<']",15.8,>,16.0,=,16.15,<,15.72,>,16.61,<,17.425,<,0.0,0.0,0.0,16.0,16.0,0.0,0.4,0.47696960070847283,35069919232.0,237020.0,117420.0,223866.0,281625.0
AMAG.JK,1604389568512.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",328.0,<,328.0,<,331.1,<,337.72,<,347.78,<,330.71,<,-1.8181818181818181,-1.8181818181818181,-2.9940119760479043,326.0,324.0,2.494438257849294,2.5298221281347035,3.6041642581880198,1604389568512.0,22560.0,32800.0,43010.0,81415.0
AMAN.JK,395096981504.0,-5,0.0,5.0,0.0,0.0,"['=', '<', '<', '<', '<', '<']",102.0,=,102.3,<,106.35,<,109.14,<,110.62,<,108.57,<,0.0,0.0,-6.422018348623854,102.0,102.0,0.0,0.0,4.362052269287933,395096981504.0,479600.0,1111010.0,1676412.0,2243463.0
AMAR.JK,3404589432832.0,-6,0.0,2.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",190.6,<,191.0,<,193.25,<,199.44,<,208.46,<,223.67,<,-1.0471204188481675,-1.0471204188481675,-3.076923076923077,190.0,189.0,0.816496580927726,1.019803902718557,2.7726341266023544,3404589432832.0,427060.0,439735.0,430142.0,991918.0
