date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,910.0,18000,0.63,SMA_20 > SMA_5 > SMA_10 > SMA_50 > SMA_200 > SMA_100,0.78,54.31,0,0,9.15,1.01,downtrend,908.0,0.22,905.0,0.06,909.25,0.08,903.0,0.1,873.65,0.08,895.22,-0.01
