Stock,Market Cap and Buy Analysis,Buy Analysis,Volume Analysis Result,Volume Analysis 5 Days,Volume Analysis 20 Days,Volume Analysis 50 Days,MA Analysis,MA5,MA5 Symbol,MA10,MA10 Symbol,MA20,MA20 Symbol,MA50,MA50 Symbol,MA100,MA100 Symbol,MA200,MA200 Symbol,3D Change%,5D Change%,20D Change%,Yesterday Closing Price,Current Price,Volatility in 3 Day,Volatility in 5 Days,Volatility in 20 Days,Market Cap Value,Volume Average in 5 Days,Volume Average in 20 Days,Volume Average in 50 Days,Volume Average in 100 Days
ABBA.JK,110204919808.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",28.6,<,29.4,<,28.55,<,30.94,<,31.39,<,32.27,<,-6.666666666666667,0.0,3.7037037037037033,29.0,28.0,0.816496580927726,0.8,1.2835497652993437,110204919808.0,1000140.0,579340.0,1282162.0,1254827.0
ABDA.JK,2359066624000.0,-5,0.0,0.0,1.0,0.0,"['=', '<', '<', '<', '<', '<']",3800.0,=,3930.0,<,3995.0,<,4034.0,<,4191.7,<,4608.35,<,0.0,0.0,-6.403940886699508,3800.0,3800.0,0.0,0.0,112.58330249197702,2359066624000.0,440.0,110.0,44.0,49.0
ABMM.JK,9608563261440.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",3528.0,<,3526.0,<,3537.0,<,3749.0,<,3933.8,<,3813.55,<,-0.8522727272727272,-1.9662921348314606,-1.13314447592068,3510.0,3490.0,12.47219128924647,27.85677655436824,34.79942528261063,9608563261440.0,1107820.0,1010920.0,2725126.0,5468245.0
ACES.JK,13867524554752.0,-2,0.0,5.0,2.0,0.0,"['<', '>', '>', '<', '<', '<']",815.0,<,791.0,>,791.75,>,846.5,<,814.1,<,834.875,<,-1.8181818181818181,1.25,-1.8181818181818181,820.0,810.0,6.236095644623236,8.94427190999916,24.200981385059574,13867524554752.0,36130160.0,27055505.0,29754540.0,44242895.0
ACRO.JK,242841190400.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",71.2,<,71.5,<,71.7,<,74.06,<,76.29,<,84.1,<,0.0,-2.7777777777777777,-2.7777777777777777,71.0,70.0,0.4714045207910317,1.16619037896906,1.2288205727444508,242841190400.0,1859760.0,1426800.0,1648728.0,2919627.0
ACST.JK,1153443168256.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",93.0,<,95.6,<,98.9,<,103.78,<,110.47,<,114.4,<,-4.2105263157894735,-2.1505376344086025,-9.0,92.0,91.0,1.699673171197595,1.4142135623730951,4.060788100849391,1153443168256.0,4227820.0,2941640.0,3432544.0,7472956.0
ADCP.JK,1111110057984.0,-3,0.0,0.0,0.0,0.0,"['=', '=', '=', '<', '<', '<']",50.0,=,50.0,=,50.0,=,50.08,<,50.21,<,50.155,<,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,1111110057984.0,97080.0,126420.0,2208606.0,5936078.0
ADES.JK,5500789850112.0,-6,0.0,2.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",9400.0,<,9430.0,<,9575.0,<,10333.5,<,10156.25,<,10052.25,<,-1.3227513227513228,-1.0610079575596816,-5.089058524173027,9350.0,9325.0,54.00617248673217,52.44044240850758,188.74586088176875,5500789850112.0,77300.0,61235.0,75544.0,57424.0
ADHI.JK,2101902442496.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",257.2,<,255.8,<,257.4,<,273.8,<,277.28,<,265.53,<,-3.10077519379845,-4.580152671755725,-0.7936507936507936,254.0,250.0,3.265986323710904,4.66476151587624,5.370288632839021,2101902442496.0,5836600.0,8261515.0,18875490.0,43066620.0
ADMF.JK,10024999976960.0,-6,0.0,4.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",10090.0,<,10125.0,<,10177.5,<,10599.5,<,10973.0,<,11748.75,<,-0.7425742574257426,-0.7425742574257426,-3.8369304556354913,10050.0,10025.0,31.18047822311618,51.478150704935004,133.9076174084208,10024999976960.0,98820.0,86745.0,79126.0,75821.0
ADMG.JK,439477338112.0,-6,0.0,4.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",115.0,<,115.9,<,117.7,<,123.76,<,124.12,<,122.715,<,-1.7391304347826086,-3.418803418803419,-4.23728813559322,114.0,113.0,0.816496580927726,1.4142135623730951,2.3895606290697042,439477338112.0,309280.0,196910.0,233484.0,269837.0
ADMR.JK,49058760622080.0,-6,0.0,2.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",1266.0,<,1283.5,<,1278.75,<,1358.3,<,1343.95,<,1357.475,<,-5.511811023622047,-9.090909090909092,-4.382470119521913,1240.0,1200.0,28.674417556808756,42.708313008125245,35.77272005313546,49058760622080.0,20195660.0,18194040.0,20619792.0,30563387.0
ADRO.JK,79972618207232.0,-4,0.0,4.0,0.0,0.0,"['<', '>', '<', '<', '<', '<']",2610.0,<,2509.0,>,2910.5,<,3450.2,<,3468.3,<,3107.45,<,2.766798418972332,-4.761904761904762,-29.72972972972973,2580.0,2600.0,29.43920288775949,66.03029607687671,607.712719959028,79972618207232.0,177885160.0,243265290.0,148668096.0,115535821.0
AEGS.JK,31188480000.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",32.0,<,32.2,<,33.15,<,33.42,<,33.63,<,42.5,<,-3.125,-6.0606060606060606,-6.0606060606060606,32.0,31.0,0.4714045207910317,0.6324555320336759,1.5580436450882884,31188480000.0,17326600.0,11655370.0,6089572.0,3667515.0
AGAR.JK,204000002048.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",213.6,<,219.4,<,234.1,<,267.28,<,332.0,<,254.25,<,-4.672897196261682,-6.422018348623854,-20.930232558139537,214.0,204.0,4.714045207910316,5.122499389946279,19.477936235648787,204000002048.0,81720.0,440655.0,256942.0,383566.0
AGII.JK,4691990151168.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",1552.0,<,1564.0,<,1608.0,<,1673.9,<,1708.6,<,1701.5,<,-1.2903225806451613,-2.857142857142857,-9.467455621301776,1555.0,1530.0,10.801234497346433,14.352700094407323,51.268898954434356,4691990151168.0,27940.0,28275.0,38874.0,55223.0
AGRO.JK,5591352737792.0,-6,0.0,5.0,1.0,0.0,"['<', '<', '<', '<', '<', '<']",234.8,<,235.4,<,234.1,<,252.0,<,255.66,<,254.62,<,-4.23728813559322,-6.6115702479338845,0.8928571428571428,230.0,226.0,4.109609335312651,6.013318551349163,5.638262143604179,5591352737792.0,8789480.0,11372850.0,27397206.0,33401669.0
AGRS.JK,3599899557888.0,-2,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '>', '>']",77.4,<,77.7,<,77.7,<,78.04,<,75.3,>,70.62,>,-2.564102564102564,-2.564102564102564,4.10958904109589,77.0,76.0,0.816496580927726,0.8,2.4103941586387903,3599899557888.0,3435280.0,11484595.0,27487414.0,16119093.0
AHAP.JK,450799992832.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",92.4,<,92.2,<,93.25,<,98.92,<,106.97,<,107.825,<,1.098901098901099,-1.0752688172043012,-2.127659574468085,94.0,92.0,1.247219128924647,1.019803902718557,1.6695807857064,450799992832.0,12758700.0,9974265.0,11141658.0,17414385.0
AIMS.JK,91520000000.0,-6,0.0,3.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",427.6,<,449.0,<,445.1,<,469.52,<,484.4,<,490.485,<,-2.803738317757009,-2.803738317757009,-1.4218009478672986,430.0,416.0,6.182412330330469,6.499230723708768,21.321116293477694,91520000000.0,5283180.0,4468270.0,4659662.0,2878090.0
AISA.JK,430046380032.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",116.4,<,117.4,<,118.95,<,125.34,<,126.09,<,123.725,<,-4.23728813559322,-4.23728813559322,-8.130081300813007,115.0,113.0,2.0548046676563256,2.0591260281974,2.4591665254715878,430046380032.0,3931120.0,3307625.0,3952962.0,5510285.0
AKKU.JK,90292445184.0,1,0.0,0.0,0.0,0.0,"['=', '>', '>', '<', '>', '<']",14.0,=,13.6,>,13.7,>,14.48,<,13.56,>,18.52,<,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.5567764362830022,90292445184.0,7380.0,134100.0,195188.0,202093.0
AKPI.JK,367348809728.0,-5,0.0,0.0,0.0,0.0,"['=', '<', '<', '<', '<', '<']",600.0,=,602.5,<,604.75,<,642.3,<,644.8,<,646.325,<,0.0,0.8403361344537815,0.8403361344537815,605.0,600.0,2.357022603955158,3.1622776601683795,7.495832175282475,367348809728.0,16500.0,21315.0,84724.0,53481.0
AKRA.JK,25263616294912.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",1324.0,<,1309.5,<,1293.0,<,1369.3,<,1431.2,<,1539.425,<,-4.119850187265917,-5.535055350553505,-4.477611940298507,1315.0,1280.0,22.73030282830976,25.37715508089904,44.28317965096906,25263616294912.0,10652320.0,11646770.0,20286710.0,25623307.0
AKSI.JK,190079991808.0,-4,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '>']",308.8,<,332.2,<,362.4,<,455.0,<,334.03,<,229.41,>,-15.92356687898089,-22.35294117647059,-32.99492385786802,304.0,264.0,21.602468994692867,25.317187837514656,40.42573437799244,190079991808.0,3445140.0,2709955.0,4566552.0,4305729.0
ALDO.JK,1525901033472.0,6,0.0,3.0,0.0,0.0,"['>', '>', '>', '>', '>', '>']",547.0,>,555.0,>,564.25,>,526.68,>,472.94,>,443.195,>,0.0,6.60377358490566,4.62962962962963,535.0,565.0,14.142135623730951,15.033296378372908,20.141685629559408,1525901033472.0,262140.0,358300.0,374304.0,265268.0
ALII.JK,6267016839168.0,-2,0.0,2.0,0.0,0.0,"['<', '<', '<', '<', '>', '>']",401.2,<,403.8,<,406.0,<,405.76,<,383.76,>,395.875,>,-1.0,-1.9801980198019802,-3.414634146341464,400.0,396.0,1.8856180831641267,3.4871191548325386,4.774934554525329,6267016839168.0,326280.0,1265900.0,1700534.0,2188618.0
ALKA.JK,182759391232.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",372.8,<,370.4,<,372.4,<,385.24,<,370.16,<,370.32,<,-3.7433155080213902,-4.761904761904762,-1.098901098901099,374.0,360.0,6.599663291074444,6.6452990903344595,9.54148835350125,182759391232.0,26220.0,38260.0,39768.0,157760.0
ALMI.JK,282384007168.0,1,0.0,0.0,0.0,0.0,"['=', '=', '=', '>', '>', '<']",74.0,=,74.0,=,74.0,=,73.14,>,70.6,>,78.12,<,0.0,0.0,0.0,74.0,74.0,0.0,0.0,0.0,282384007168.0,0.0,0.0,84684.0,112794.0
ALTO.JK,37261787136.0,4,0.0,0.0,0.0,0.0,"['>', '>', '>', '>', '>', '<']",16.2,>,16.1,>,15.55,>,15.98,>,16.33,>,19.455,<,6.25,6.25,21.428571428571427,16.0,17.0,0.4714045207910317,0.4,0.7399324293474371,37261787136.0,86860.0,208465.0,217414.0,345251.0
AMAG.JK,1644004114432.0,-4,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '>']",334.4,<,333.6,<,335.5,<,342.48,<,349.62,<,328.39,>,-0.5988023952095809,0.0,-1.7751479289940828,336.0,332.0,1.632993161855452,2.33238075793812,3.5142566781611158,1644004114432.0,59960.0,38410.0,49176.0,106698.0
AMAN.JK,418337980416.0,-6,0.0,2.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",111.6,<,110.5,<,109.85,<,110.86,<,111.49,<,109.175,<,-4.424778761061947,-4.424778761061947,-0.9174311926605505,111.0,108.0,2.0548046676563256,1.9595917942265424,1.7399712641305316,418337980416.0,2052420.0,1569130.0,2078452.0,2286460.0
AMAR.JK,3512671404032.0,-2,0.0,0.0,0.0,0.0,"['<', '>', '>', '<', '<', '<']",195.4,<,194.5,>,194.85,>,204.7,<,211.71,<,227.165,<,-1.015228426395939,0.0,2.094240837696335,196.0,195.0,0.816496580927726,1.019803902718557,2.554897258208243,3512671404032.0,454000.0,510525.0,478942.0,984547.0
AMFG.JK,1992060043264.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",4624.0,<,4626.0,<,4620.0,<,4665.6,<,4681.7,<,4950.575,<,-1.0775862068965518,-0.6493506493506493,-1.2903225806451613,4640.0,4590.0,23.570226039551585,18.547236990991408,22.135943621178654,1992060043264.0,29180.0,14885.0,20054.0,19317.0
AMIN.JK,153360007168.0,-4,0.0,0.0,0.0,0.0,"['<', '>', '<', '<', '<', '<']",143.8,<,141.4,>,143.95,<,146.9,<,145.77,<,148.99,<,-0.6993006993006993,-1.3888888888888888,-3.4013605442176873,147.0,142.0,2.160246899469287,1.7204650534085253,3.7212229172679243,153360007168.0,33000.0,44375.0,38486.0,77284.0
AMMN.JK,663541510045696.0,-6,0.0,5.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",9240.0,<,9352.5,<,9343.75,<,9309.0,<,9944.25,<,10020.0,<,-1.6129032258064515,-2.4,-3.937007874015748,9150.0,9150.0,70.71067811865476,87.46427842267951,206.2878753102082,663541510045696.0,11722460.0,16828135.0,19725592.0,23832416.0
AMMS.JK,44402221056.0,6,1.0,0.0,0.0,1.0,"['>', '>', '>', '>', '>', '>']",36.8,>,35.2,>,34.8,>,29.96,>,25.76,>,25.265,>,2.7777777777777777,-2.631578947368421,32.142857142857146,36.0,37.0,0.4714045207910317,0.7483314773547882,2.908607914449797,44402221056.0,16650480.0,8821790.0,5509140.0,3440322.0
AMOR.JK,1570037301248.0,0,0.0,0.0,0.0,0.0,"['>', '>', '>', '<', '<', '<']",697.0,>,689.0,>,696.5,>,765.0,<,736.95,<,816.5,<,3.64963503649635,3.64963503649635,-2.73972602739726,705.0,710.0,10.801234497346433,10.295630140987,17.327723451163457,1570037301248.0,41500.0,29890.0,105974.0,96025.0
AMRT.JK,123327762923520.0,-2,0.0,5.0,0.0,0.0,"['<', '<', '>', '<', '<', '>']",2978.0,<,2981.0,<,2942.5,>,3130.8,<,3046.6,<,2929.9,>,1.0204081632653061,-2.622950819672131,1.7123287671232876,2960.0,2970.0,12.47219128924647,37.62977544445356,58.89609494694873,123327762923520.0,15587120.0,24824750.0,25108796.0,25968047.0
ANDI.JK,56099995648.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",6.6,<,6.2,<,6.15,<,6.54,<,7.12,<,13.585,<,-14.285714285714285,-14.285714285714285,-14.285714285714285,6.0,6.0,0.4714045207910317,0.4898979485566356,0.47696960070847283,56099995648.0,3328720.0,2978060.0,2889340.0,5931199.0
ANJT.JK,2482085822464.0,6,0.0,1.0,0.0,0.0,"['>', '>', '>', '>', '>', '>']",739.0,>,738.5,>,736.25,>,732.0,>,716.7,>,707.2,>,0.6802721088435374,0.6802721088435374,0.0,745.0,740.0,4.08248290463863,3.7416573867739413,3.832427429188973,2482085822464.0,927320.0,897820.0,1050442.0,1190571.0
ANTM.JK,37488047423488.0,4,0.0,0.0,0.0,0.0,"['<', '>', '>', '>', '>', '>']",1597.0,<,1536.5,>,1492.0,>,1540.7,>,1462.8,>,1472.4,>,-3.4055727554179565,-4.0,11.827956989247312,1585.0,1560.0,22.48456260538674,22.93468988235943,67.01492371106603,37488047423488.0,72911180.0,53391165.0,78928904.0,94512481.0
APEX.JK,450401665024.0,-6,0.0,3.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",130.8,<,132.3,<,133.9,<,145.92,<,148.9,<,150.915,<,-3.0534351145038165,-4.511278195488721,-3.787878787878788,131.0,127.0,1.8856180831641267,2.039607805437114,2.6999999999999997,450401665024.0,939740.0,1522175.0,3329020.0,5467832.0
APIC.JK,12766434820096.0,4,0.0,5.0,0.0,0.0,"['<', '>', '>', '>', '>', '>']",1088.0,<,1076.0,>,1050.25,>,1057.4,>,1058.1,>,1073.5,>,-0.45871559633027525,0.0,4.830917874396135,1090.0,1085.0,2.3570226039551585,2.449489742783178,28.873647154455565,12766434820096.0,4909860.0,5767965.0,5705784.0,5382559.0
APII.JK,186106478592.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",174.2,<,174.2,<,175.6,<,177.12,<,177.21,<,179.63,<,-1.7045454545454544,0.0,0.0,173.0,173.0,1.4142135623730951,1.469693845669907,3.120897306865447,186106478592.0,7560.0,26675.0,22056.0,32623.0
APLI.JK,715401723904.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",537.0,<,542.5,<,540.5,<,558.7,<,574.25,<,577.925,<,-3.669724770642202,-2.7777777777777777,0.0,540.0,525.0,8.498365855987975,6.782329983125268,17.741194999210173,715401723904.0,2320.0,10270.0,325630.0,183439.0
APLN.JK,2269930061824.0,-6,0.0,1.0,1.0,0.0,"['<', '<', '<', '<', '<', '<']",104.0,<,104.0,<,104.25,<,115.14,<,116.83,<,112.815,<,-1.9607843137254901,-9.090909090909092,-6.5420560747663545,102.0,100.0,0.9428090415820634,3.5777087639996634,3.491060010942235,2269930061824.0,24504400.0,15548935.0,19352170.0,35599625.0
ARCI.JK,6457100075008.0,-6,0.0,1.0,1.0,0.0,"['<', '<', '<', '<', '<', '<']",265.2,<,263.8,<,265.0,<,280.24,<,285.28,<,295.12,<,-1.5151515151515151,-3.7037037037037033,-3.7037037037037033,266.0,260.0,2.494438257849294,3.249615361854384,3.3166247903554,6457100075008.0,1740040.0,2474375.0,5818692.0,5882762.0
AREA.JK,553632792576.0,2,0.0,0.0,0.0,0.0,"['<', '<', '>', '>', '>', '>']",219.2,<,221.6,<,213.35,>,213.68,>,212.36,>,159.37,>,-1.8018018018018018,-0.9090909090909091,14.736842105263156,218.0,218.0,1.8856180831641267,1.6,11.416107042245182,553632792576.0,8647060.0,6745965.0,6508130.0,6835121.0
ARGO.JK,2825162588160.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",988.0,<,1011.5,<,1015.75,<,1062.6,<,1150.6,<,1060.35,<,-12.745098039215685,-12.745098039215685,-16.037735849056602,1010.0,890.0,59.0668171555645,49.558046773455466,42.61088475964797,2825162588160.0,46940.0,57835.0,37388.0,37300.0
