Stock,Market Cap and Buy Analysis,Buy Analysis,Volume Analysis Result,Volume Analysis 5 Days,Volume Analysis 20 Days,Volume Analysis 50 Days,MA Analysis,MA5,MA5 Symbol,MA10,MA10 Symbol,MA20,MA20 Symbol,MA50,MA50 Symbol,MA100,MA100 Symbol,MA200,MA200 Symbol,3D Change%,5D Change%,20D Change%,Yesterday Closing Price,Current Price,Volatility in 3 Day,Volatility in 5 Days,Volatility in 20 Days,Market Cap Value,Volume Average in 5 Days,Volume Average in 20 Days,Volume Average in 50 Days,Volume Average in 100 Days
ABBA.JK,110204919808.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",28.2,<,28.2,<,28.65,<,33.42,<,30.84,<,33.865,<,0.0,-3.4482758620689653,-6.666666666666667,28.0,28.0,0.0,0.4,0.9630680142129111,110204919808.0,207660.0,923915.0,1348164.0,1241310.0
ABDA.JK,2520476286976.0,-1,0.0,0.0,0.0,0.0,"['=', '=', '=', '>', '<', '<']",4060.0,=,4060.0,=,4060.0,=,4058.4,>,4345.7,<,4722.85,<,0.0,0.0,0.0,4060.0,4060.0,0.0,0.0,0.0,2520476286976.0,0.0,0.0,8.0,28.0
ABMM.JK,9966474756096.0,-2,0.0,0.0,0.0,0.0,"['>', '>', '<', '<', '<', '<']",3572.0,>,3586.0,>,3630.0,<,3957.6,<,3964.3,<,3805.05,<,2.5495750708215295,0.8356545961002786,-7.888040712468193,3560.0,3620.0,37.416573867739416,30.59411708155671,151.62453627299243,9966474756096.0,824200.0,3673860.0,4063868.0,5605752.0
ACES.JK,13439514705920.0,-6,0.0,5.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",804.0,<,813.5,<,845.75,<,870.4,<,818.2,<,837.875,<,-1.875,-3.6809815950920246,-12.777777777777777,790.0,785.0,6.236095644623236,16.55294535724685,41.75149697915034,13439514705920.0,27550140.0,30012725.0,38752186.0,45229698.0
ACRO.JK,246310354944.0,-6,0.0,5.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",72.2,<,72.3,<,73.2,<,76.24,<,77.74,<,85.785,<,-4.054054054054054,0.0,-6.578947368421052,73.0,71.0,1.247219128924647,1.16619037896906,1.6911534525287764,246310354944.0,824880.0,1103675.0,2098604.0,3050231.0
ACST.JK,1305545539584.0,-4,0.0,1.0,0.0,0.0,"['<', '>', '<', '<', '<', '<']",103.4,<,102.5,>,103.25,<,109.64,<,112.06,<,116.61,<,0.0,-1.9047619047619049,-6.363636363636363,102.0,103.0,0.4714045207910317,1.019803902718557,2.662235902394827,1305545539584.0,3447200.0,2880705.0,3810938.0,8561482.0
ADCP.JK,1111110057984.0,-3,0.0,0.0,0.0,0.0,"['=', '=', '=', '<', '<', '<']",50.0,=,50.0,=,50.0,=,50.18,<,50.21,<,50.155,<,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,1111110057984.0,157320.0,1693545.0,2782496.0,5972690.0
ADES.JK,5692506243072.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",9780.0,<,9897.5,<,10382.5,<,10512.0,<,10232.75,<,10034.375,<,-1.278772378516624,-3.015075376884422,-14.222222222222221,9825.0,9650.0,73.59800721939872,104.1633332799983,595.9813336003067,5692506243072.0,84360.0,76995.0,84996.0,57239.0
ADHI.JK,2236424126464.0,-2,0.0,1.0,0.0,0.0,"['>', '>', '<', '<', '<', '<']",264.0,>,263.8,>,272.3,<,280.92,<,276.96,<,267.72,<,0.0,2.307692307692308,-10.135135135135135,264.0,266.0,0.9428090415820634,2.1908902300206643,10.94120651482276,2236424126464.0,12374380.0,18466315.0,23156080.0,52659744.0
ADMF.JK,10149999673344.0,-6,0.0,1.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",10245.0,<,10332.5,<,10541.25,<,10932.0,<,11227.25,<,11836.125,<,1.2468827930174564,-3.5629453681710213,-7.936507936507936,10100.0,10150.0,51.370116691408136,194.5507645834372,273.3215825726172,10149999673344.0,141280.0,92895.0,71176.0,72322.0
