date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,284.0,10331200,2.99,SMA_200 > SMA_100 > SMA_5 > SMA_50 > SMA_10 > SMA_20,2.84,60.83,0,0,16.23,5.72,downtrend,281.6,2.47,261.2,1.79,258.7,0.31,276.16,0.06,282.06,0.11,346.44,-0.45
