date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,620.0,3351100,0.89,SMA_5 > SMA_10 > SMA_20 > SMA_50 > SMA_100 > SMA_200,13.31,61.91,0,0,26.94,4.35,uptrend,618.0,-0.16,614.0,0.57,605.75,0.33,547.18,0.76,461.37,0.54,426.82,0.31
