date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,50.0,2900,0.0,SMA_200 > SMA_50 > SMA_100 > SMA_20 > SMA_5 > SMA_10,-5.59,40.35,0,0,1.46,2.93,downtrend,50.0,0.0,50.0,0.0,50.15,-0.2,52.96,0.0,51.57,0.0,58.14,-0.21
