date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,242.0,3284900,1.26,SMA_200 > SMA_50 > SMA_20 > SMA_5 > SMA_10 > SMA_100,1.75,53.8,0,0,15.88,6.56,downtrend,236.4,1.2,232.6,0.35,236.7,0.38,237.84,0.2,230.96,0.01,245.28,-0.04
