date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct,sma_200,sma_200_diff_pct
2025-07-04,384.0,47586500,1.23,SMA_200 > SMA_100 > SMA_50 > SMA_20 > SMA_10 > SMA_5,-10.69,41.45,0,0,24.47,6.37,downtrend,377.6,0.43,382.2,0.1,396.2,-0.55,429.96,-0.4,492.97,-0.28,541.64,-0.2
