date,close,volume,relative_volume,ma_alignment,price_vs_sma_50_pct,rsi_14,rsi_overbought,rsi_oversold,atr_14,atr_pct,market_stage,sma_5,sma_5_diff_pct,sma_10,sma_10_diff_pct,sma_20,sma_20_diff_pct,sma_50,sma_50_diff_pct,sma_100,sma_100_diff_pct
2025-07-04,5425.0,1994400,0.32,SMA_100 > SMA_50 > SMA_20 > SMA_10 > SMA_5,-14.66,32.99,0,0,262.62,4.84,unknown,5550.0,-1.51,5705.0,-1.0,5973.75,-0.77,6357.0,-0.12,6596.25,-0.76
